rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Warren Cawley,USA,49.1,,1,Los Angeles,Sep 13
2,Jay Luck,USA,49.4,,1,New York,Jul 3
3,Roberto Frinolli,ITA,49.6,,1,Rome,Sep 19
4,Billy Hardin,USA,49.8,,2,Los Angeles,Sep 13
5,Chris Stauffer,USA,50.1,,3,New York,Jul 3
5,Salvatore Morale,ITA,50.1,,2,Rome,Sep 19
5,John Cooper,GBR,50.1,,2,Tokyo,Oct 16
8,Willie Atterberry,USA,50.2,,1,Compton,Jun 5
9,Vasiliy Anisimov,URS,50.3,,1,Kiev,Aug 29
10,Ken Roche,AUS,50.4,*,1,San Diego,Jun 13
10,Jaako Tuominen,FIN,50.4,,2,Oslo,Aug 11
10,Gary Knoke,AUS,50.4,,4,Tokyo,Oct 16
13,John Bethea,USA,50.5,,5,New York,Jul 03
13,Tom Wyatt,USA,50.5,,6,New York,Jul 03
13,Jorem Ochana,UGA,50.5,*,1,Kisumu,Sep 05
16,Michael Ryan,AUS,50.6,*,1,Melbourne,Mar 22
16,Joachim Singer,GDR,50.6,,1,Berlin,Aug 23
18,Vincent McArdle,USA,50.7,,8,New York,Jul 03
18,Horst Gieseler,FRG,50.7,,1,Berlin,Aug 09
20,Andrew McCray,USA,50.8,,1s,Eugene,Jun 19
20,Jean-Jacques Behm,FRA,50.8,,1,Colombes,Jul 26
20,Ferdinand Haas,FRG,50.8,,3,Berlin,Aug 23
20,Kimaru Songok,KEN,50.8,*,1,Kisumu,Aug 29
24,Imants Kuklich,URS,50.9,,1,Kiev,Aug 09
24,Djani Kovac,YUG,50.9,,1,Bucharest,Sep 11
