rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Harald Schmid,FRG,47.48,,1,Athens,Sep 8
2,David Lee,USA,48.44,A,1,Provo,Jun 4
2,David Patrick,USA,48.44,,1,Koblenz,Aug 25
4,Andre Phillips,USA,48.45,,1,Indianapolis,Jul 25
5,Larry Cowling,USA,48.46,A,2,Provo,Jun 4
6,Uwe Ackermann,GDR,48.50,,1,Karl-Marx-Stadt,Jul 9
7,Aleksandr Yatsevich,URS,48.60,,2,Athens,Sep 8
8,Vasiliy Arkhipenko,URS,48.68,,4,Athens,Sep 8
9,Paul Montgomery,USA,48.73,A,3,Provo,Jun 4
10,Tony Rambo,USA,48.90,,1,Walnut,Apr 25
11,Harmut Weber,FRG,49.10,,1,Dortmund,May 15
11,Bernie Holloway,USA,49.10,,4,Provo,Jun 04
13,Karl Smith,JAM,49.17,,2,Houston,May 15
14,James King,USA,49.30,,2,Westwood,May 16
15,Garry Brown,AUS,49.37,,1,Brisbane,Oct 07
16,Aleksandr Kharlov,URS,49.40,,1h,Sochi,May 22
17,Ryszard Szparak,POL,49.41,,5,Athens,Sep 08
18,Eddie Brown,USA,49.52,,4,Knoxville,Jun 20
19,Greg Rolle,BAH,49.55,,3,Houston,May 15
19,Amadou Dia Ba,SEN,49.55,,1,Al Qahirah,Aug 28
21,Aleksandr Vasilyev,URS,49.64,,3,Kiev,Aug 14
21,Sven Nylander,SWE,49.64,,7,Athens,Sep 08
23,Martin Lawson,USA,49.66,A,5,Provo,Jun 04
24,John Lenstrohm,USA,49.69,A,6,Provo,Jun 04
25,Toma Tomov,BUL,49.74,,1,Sofia,Aug 07
25,Shigenobu Ohmori,JPN,49.74,,1,Matsue,Oct 08
