rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Kevin Young,USA,46.78,,1,Barcelona,Aug 6
2,Winthrop Graham,JAM,47.62,,1s2,Barcelona,Aug 5
3,Kriss Akabusi,GBR,47.82,,3,Barcelona,Aug 6
4,Samuel Matete,ZAM,47.91,,1,Rieti,Sep 6
5,David Patrick,USA,48.01,,2,New Orleans,Jun 21
6,Stephane Diagana,FRA,48.13,,4,Barcelona,Aug 6
7,Eric Keter,KEN,48.28,,1h3,Barcelona,Aug 3
8,McClinton Neal,USA,48.34,,4rA,Lausanne,Jul 8
9,Niklas Wallenlind,SWE,48.35,,3s1,Barcelona,Aug 5
10,Dries Vorster,RSA,48.60,A,1,Bloemfontein,Apr 11
11,Oleg Tverdokhleb,UKR,48.63,,6,Barcelona,Aug 06
12,Derrick Adkins,USA,48.64,,1,Tallahassee,Apr 18
13,Jonathan Ridgeon,GBR,48.73,,2,Rieti,Sep 06
14,Sven Nylander,SWE,48.75,,1,Lausanne,Jul 08
15,Stephane Caristan,FRA,48.86,,7,Barcelona,Aug 06
16,Barnabas Kinyor,KEN,48.90,,3h7,Barcelona,Aug 03
17,Nat Page,USA,48.93,,4,London,Jul 10
18,Olaf Hense,GER,49.01,,1,Hechtel,Jul 18
18,Yoshihiko Saito,JPN,49.01,,4h7,Barcelona,Aug 03
20,Torrance Zellner,USA,49.10,,1,Gainesville,Jun 12
20,Eronildo Nunes De Araujo,BRA,49.10,,2h6,Barcelona,Aug 03
22,Patrick McGhee,USA,49.15,,2,Reims,Jul 03
23,Fabrizio Mori,ITA,49.16,,3h6,Barcelona,Aug 03
24,Mark Jackson,CAN,49.18,,4h3,Barcelona,Aug 03
25,Gideon Yego,KEN,49.23,,3h1,Barcelona,Aug 03
