rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Charles Poulenard,FRA,58.0,,1,Paris,Jun 1
2,John Davis,AUS,58.7,*,1,Melbourne,Feb 24
3,Paul Remouchamps,BEL,58.8,,1,Brussels,Jun 30
4,Robert Marge,FRA,59.2,,1,Paris,Jun 9
5,A.G. McNicoll,RSA,59.7,*,1,Cape Town,Apr 8
6,Dubroca,FRA,61.2,,,Paris,May 05
7,J.W. Frazer,AUS,61.9,*,1,Sydney,Mar 16
8,Bruneau,FRA,62.0,,,Chartres,May 05
9,R. Breton,FRA,63.0,,,Toulouse,
10,F.E. Cook,NZL,63.2,,1,Invercargill,Feb 21
11,Blanus,FRA,63.8,,,Colombes,May 16
11,Medalin,FRA,63.8,,,Dijon,Jun 09
13,T.R. Cole,AUS,63.9,*,1h,Sydney,Nov 09
14,Leroy,FRA,64.4,,,,Jun 23
15,Doubios,FRA,65.0,,,Roubaix,May 27
15,Saviginy,FRA,65.0,,,Orleans,Jun 02
17,M.J. McCarthy,AUS,65.3,*,1h,Sydney,Nov 09
18,André Fouache,FRA,65.8,,,Le Havre,Jun 02
19,Eleure,FRA,66.0,,,Nantes,Jun 02
