rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Philip Blignaut,FRA,60.0,,1,Paris,May 21
2,Godfrey Shaw,GBR,60.5,*,,Notts Forrest,Apr 29
3,David Matson,NZL,60.9,*,1,Melbourne,Nov 11
4,L. Mazzuchelli,FRA,61.0,,,Paris,May 21
5,Harold W. Batger,NZL,61.1,*,,,
5,Kenneth McCrae,AUS,61.1,*,2,Melbourne,Nov 11
7,W.J. Moir,NZL,62.1,*,,Wellington,Feb 11
8,Alfred Trafford,GBR,62.3,*,,Bradbury,Sep 9
9,Johannes Storch,GER,66.7,*,1,Berlin,Jun 4
10,G.M. Harris,GBR,67.4,e,,London,Sep 16
11,Fritz Hofmann,GER,67.7,*e,2,Berlin,Jun 4
12,W.H. Martin,NZL,67.9,e+,,London,Sep 23
13,G. Duchamps,FRA,68.0,e,,Paris,Feb 26
14,F. de Subercaseaux,FRA,68.6,e,,Paris,Feb 26
15,A. Blanchard,FRA,69.0,,,Paris,May 07
16,W.J. Jackson,GBR,70.0,e+,,Armley,May 27
17,George Martin,GBR,70.2,e+,,Leeds,Sep 16
18,George Babut,FRA,72.0,,,Paris,Nov 26
19,J. Mills,GBR,79.5,e+,,Paddington,Aug 19
20,A.T. Mabe,GBR,79.8,e+,,Paddington,Aug 19
