rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Edwin Moses,USA,47.45,,1,Westwood,Jun 11
2,Volker Beck,GDR,48.83,,2,Düsseldorf,Sep 2
3,Harald Schmid,FRG,48.85,,3,Düsseldorf,Sep 2
4,Tom Andrews,USA,49.03,,2,Westwood,Jun 10
5,James Walker,USA,49.21,,3,Westwood,Jun 11
6,James King,USA,49.27,,4,Westwood,Jun 11
7,Wesley Williams,USA,49.29,,2,Nizza,Aug 21
8,Rick Walker,USA,49.36,,5,Westwood,Jun 11
9,Quentin Wheeler,USA,49.39,,2,Kingston,May 13
10,Klaus Schönberger,GDR,49.55,,2,Sofia,Aug 23
11,Dennis Otono,NGR,49.62,,2,Champaign,Jun 04
12,Miroslav Kodejs,TCH,49.63,,1,Banská Býstrica,Jun 26
13,Alan Pascoe,GBR,49.65,,3,Helsinki,Aug 13
14,Vasiliy Arkhipenko,UKR,49.72,,2s2,Sofia,Aug 22
14,Rolf Ziegler,FRG,49.72,,3,Sofia,Aug 23
16,Sam Turner,USA,49.94,,2,Walnut,Apr 24
17,Talib Faizal al Saffar,IRQ,49.95,,3s2,Sofia,Aug 22
18,Rick Graybehl,USA,49.96,,1,London,Jul 23
19,Bruce Greene,USA,49.99,,4,Champaign,Jun 04
19,Yanko Bratanov,BUL,49.99,,4s2,Sofia,Aug 22
21,Peter Rwamuhanda,UGA,50.01,,3,Rieti,Aug 28
22,José Jesus Carvalho,POR,50.06,,1,Wolverhampton,Jul 03
23,Chuck Roberts,USA,50.15,,1,Lawrence KS,May 21
24,Gregg Byram,USA,50.16,,2,Austin TX,Apr 01
25,Dmitriy Stukalov,URS,50.24,,2,Moscow,Jun 12
