rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Irina Press,URS,5246,,1,Tokyo,Oct 17
2,Mary Rand,GBR,5035,,2,Tokyo,Oct 17
3,Galina Bystrova,URS,4995,,2,Kiev,Aug 30
4,Mary Peters,GBR,4823,,1,Belfast,Aug 19
5,Karin Balzer,GDR,4790,,1,Leipzig,May 24
5,Draga Stamejcic,YUG,4790,,5,Tokyo,Oct 17
7,Valentina Tikhomirova,URS,4775,,1,Krasnodar,Oct 19
8,Maria Sizyakova,URS,4772,,2,Moscow,Jul 5
9,Inge Exner,GDR,4768,,2,Leipzig,May 24
10,Helen Frith,AUS,4767,,1,Melbourne,Feb 28
11,Helga Hoffmann,FRG,4737,,6,Tokyo,Oct 17
12,Olga Kardash,URS,4733,,3,Moscow,Jul 05
13,Ingrid Becker,FRG,4726,,1,Jena,Aug 30
14,Patricia Winslow,USA,4724,,7,Tokyo,Oct 17
15,Dianne Gerace,CAN,4716,,1,Toronto,Aug 01
16,Hannelore Keydel,FRG,4675,,1,Lodz,Sep 13
17,Nina Hansen,DEN,4659,,1,København,Aug 23
18,Cheng Feng-Yung,CHN,4645,,1,Taiyuan,Jun 11
19,Kira Kuzmina,URS,4630,,5,Moscow,Jul 05
20,Gunilla Cederström,SWE,4617,,1,Prague,Jun 27
21,Lyudmila Krivtsova,URS,4611,,1,Simferopol,May 31
22,Hildrun Laufer,GDR,4588,,1,Berlin,Jun 06
23,Nina Gavrilova,URS,4580,,1,Odessa,Sep 30
24,Gerda Mittenzwei,GDR,4567,,2,Jena,Jul 19
25,Vlasta Prikrylova,TCH,4551,,1,Ceske Budejovice,Aug 30
