rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Katarina Johnson-Thompson,GBR,6981,,1,Doha (QAT),Oct 04
2,Nafissatou Thiam,BEL,6819,,1,Talence (FRA),Jun 23
3,Erica Bougard,USA,6663,,1,"Des Moines, IA (USA)",Jul 28
4,Xénia Krizsán,HUN,6619,,2,Talence (FRA),Jun 23
5,Kendell Williams,USA,6610,,2,"Des Moines, IA (USA)",Jul 28
6,Verena Preiner,AUT,6591,,1,Ratingen (GER),Jun 30
7,Laura Ikauniece,LAT,6518,,3,Talence (FRA),Jun 23
8,Ivona Dadic,AUT,6461,,2,Ratingen (GER),Jun 30
9,Carolin Schäfer,GER,6426,,4,Götzis (AUT),May 26
10,Nadine Broersen,NED,6392,,6,Doha (QAT),Oct 04
11,Maria Huntington,FIN,6339,,1,Lappeenranta (FIN),Aug 03
12,Sophie Weißenberg,GER,6293,,8,Götzis (AUT),May 26
13,Solène Ndama,FRA,6290,,4,Talence (FRA),Jun 23
14,Géraldine Ruckstuhl,SUI,6274,,1,Gävle (SWE),Jul 12
15,Emma Oosterwegel,NED,6250,,7,Doha (QAT),Oct 04
16,Ekaterina Voronina,UZB,6238,,1,Tashkent (UZB),Oct 13
17,Marthe Koala,BUR,6235,,5,Talence (FRA),Jun 23
18,Chari Hawkins,USA,6230,,3,"Des Moines, IA (USA)",Jul 28
19,Ashtin Zamzow,USA,6222,,1,"Austin, TX (USA)",Jun 08
20,Odile Ahouanwanou,BEN,6210,,8,Doha (QAT),Oct 04
21,Miia Sillman,FIN,6209,,1,Napoli (ITA),Jul 12
22,Daryna Sloboda,UKR,6208,,1,Lutsk (UKR),Aug 23
23,Noor Vidts,BEL,6194,,2,Arona (ESP),Jun 09
24,Alina Shukh,UKR,6178,,2,Lutsk (UKR),Aug 23
25,Anna Maiwald,GER,6174,,4,Ratingen (GER),Jun 30
