rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jessica Ennis,GBR,6823,,1,Barcelona (O),Jul 31
2,Natallia Dobrynska,UKR,6778,,2,Barcelona (O),Jul 31
3,Hyleas Fountain,USA,6735,,1,"Des Moines, IA",Jun 26
4,Jennifer Oeser,GER,6683,,3,Barcelona (O),Jul 31
5,Tatyana Chernova,RUS,6572,,2,Götzis,May 30
6,Lilli Schwarzkopf,GER,6386,,2,Ratingen,Jun 20
7,Elika Klucinová,CZE,6268,,1,Kladno,Jun 16
8,Lyudmyla Yosypenko,UKR,6260,,3,Götzis,May 30
9,Karolina Tyminska,POL,6230,,5,Barcelona (O),Jul 31
10,Jessica Zelinka,CAN,6204,,3,Talence,Sep 19
11,Marina Goncharova,RUS,6186,,8,Barcelona (O),Jul 31
12,Maren Schwerdtner,GER,6167,,9,Barcelona (O),Jul 31
13,Yana Panteleeva,RUS,6165,,1,Cheboksary,May 29
14,Louise Hazel,GBR,6156,,1,NewDelhi,Oct 9
15,Jessica Samuelsson,SWE,6146,,10,Barcelona (O),Jul 31
16,Claudia Rath,GER,6107,,11,Barcelona (O),Jul 31
17,Hanna Melnychenko,UKR,6098,,1,Tallinn,Jun 27
18,Brianne Theisen,CAN,6094,,1,"Eugene, OR",Jun 10
19,Ruky Abdulai,CAN,6086,,1,"Azusa, CA",Apr 15
20,Sara Aerts,BEL,6084,,12,Barcelona (O),Jul 31
21,Aleksandra Butvina,RUS,6079,,2,Cheboksary,May 29
22,Diana Pickler,USA,6040,,1,"Des Moines, IA",Apr 22
23,Aryiró Stratáki,GRE,6038,,1,Schimatári,May 30
24,Yana Maksimava,BLR,6031,,6,Götzis,May 30
24,Margaret Simpson,GHA,6031,,1,Nairobi,Jul 31
