rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Nafissatou Thiam,BEL,7013,,1,Götzis (Mösle-Stadium),May 28
2,Carolin Schäfer,GER,6836,,2,Götzis (Mösle-Stadium),May 28
3,Laura Ikauniece-Admidina,LAT,6815,,3,Götzis (Mösle-Stadium),May 28
4,Katarina Johnson-Thompson,GBR,6691,,4,Götzis (Mösle-Stadium),May 28
5,Anouk Vetter,NED,6636,,3,London (Olympic Stadium),Aug 06
6,Yorgelis Rodríguez,CUB,6594,,4,London (Olympic Stadium),Aug 06
7,Claudia Salman-Rath,GER,6580,,5,Götzis (Mösle-Stadium),May 28
8,Kendell Williams,USA,6564,,1,"Sacramento, CA",Jun 25
9,Erica Bougard,USA,6557,,2,"Sacramento, CA",Jun 25
10,Sharon Day-Monroe,USA,6421,,3,"Sacramento, CA",Jun 25
11,Ivona Dadic,AUT,6417,,6,London (Olympic Stadium),Aug 06
12,Xénia Krizsán,HUN,6390,,9,Götzis (Mösle-Stadium),May 28
13,Alina Shukh,UKR,6381,,1,Grosseto (Stadio Zecchini),Jul 21
14,Nadine Visser,NED,6370,,7,London (Olympic Stadium),Aug 06
15,Géraldine Ruckstuhl,SUI,6357,,2,Grosseto (Stadio Zecchini),Jul 21
16,Katerina Cachová,CZE,6337,,1,Kladno,Jun 18
17,Caroline Agnou,SUI,6330,,1,Bydgoszcz,Jul 14
18,Nadine Broersen,NED,6326,,1,Monzón,Jul 02
19,Elika Klucinová,CZE,6313,,10,London (Olympic Stadium),Aug 06
20,Antoinette Nana Djimou Ida,FRA,6311,,11,Götzis (Mösle-Stadium),May 28
21,Grit adeiko,EST,6280,,13,Götzis (Mösle-Stadium),May 28
22,Verena Preiner,AUT,6232,,2,Bydgoszcz,Jul 14
23,Marthe Koala,BUR,6230,,3,Kladno,Jun 18
24,Evelis Aguilar,COL,6228,,1,Firenze (Stadio Ridolfi),Apr 29
25,Lecabela Quaresma,POR,6174,,4,Kladno,Jun 18
