rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Aleksandra Chudina,URS,4526,,1,Bern,Aug 25
2,Maria Sander-Domagalla,FRG,4485,,2,Bern,Aug 25
3,Lyudmila Aralova,URS,4465,,2,Kiev,Jul 16
4,Maria Sturm,FRG,4357,,3,Bern,Aug 25
5,Lena Stumpf,FRG,4336,,4,Bern,Aug 25
6,Olga Modrachova,TCH,4303,,1,Stara Boleslav,Jun 03
7,Sofia Burdulenko,URS,4265,,5,Bern,Aug 25
8,Marianne Hagedorn,FRG,4241,,1,Köln,Jul 18
9,Maria Ilwicka,POL,4233,,6,Bern,Aug 25
10,Nina Martynenko,URS,4220,,7,Bern,Aug 25
11,Marthe Lambert,FRA,4203,,8,Bern,Aug 25
12,Lore Fauth,FRG,4196,,1,Tübingen,Jul 04
13,Gisela Köhler,GDR,4185,,1,Jena,Aug 29
14,Erika Fisch,FRG,4109,,1,Hildesheim,Sep 05
15,Arlette Moynie,FRA,4106,,11,Bern,Aug 25
16,Marlene Biedermann,FRG,4098,,3,Duisburg,Jul 25
17,Christa Büchner,FRG,4064,,2,Köln,Jul 18
18,Maria Musso,ITA,4003,,2,Roma,Oct 10
19,Trude Wareka,AUT,3992,,12,Bern,Aug 25
20,Alena Holarkova,TCH,3991,,13,Bern,Aug 25
21,Gertrud Hantschk,FRG,3986,,1,München,Aug 22
22,Rosemarie Scheibner,FRG,3973,,8,Duisburg,Jul 25
23,Gretel Bolliger,SUI,3963,,14,Bern,Aug 25
24,Pavlina Zolikofer,BUL,3939,,1,Sofia,Sep 12
25,Jorun Tangen,NOR,3928,,15,Bern,Aug 25
