rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Nadyezhda Tkachenko,URS,4839,,1,Lielle,Sep 18
2,Eva Wilms,FRG,4823,,1,Bernhausen,Jun 19
3,Diane Jones,CAN,4639,,1,Goetzis,May 22
4,Valentina Dimitrova,BUL,4630,,1,Sofia,Aug 20
5,Jane Frederick,USA,4625,,2,Sofia,Aug 20
6,Yekaterina Smirnova,URS,4621,,1,Riga,Jul 2
7,Margit Papp,HUN,4564,,1,Budapest,Aug 7
8,Petra Rompf,GDR,4550,,1,Dresden,Jun 30
9,Nadyezhda Karyakina,URS,4541,,2,Riga,Jul 2
10,Zoya Spasovkhodskaya,URS,4533,,2,Kishinyov,Jul 17
11,Natalya Prokopchenko-Grachova,URS,4531,,1,Lvov,Aug 28
12,Lyudmila Popovskaya,URS,4522,,2,Goetzis,May 22
12,Burglinde Pollak,GDR,4522,,2,Dresden,Jun 30
14,Christa Köhler,FRG,4508,,2,Bernhausen,Jun 19
15,Yekaterina Gordienko,URS,4468,,1,Adler,Sep 25
16,Olga Rukavishnikova,URS,4440,,4,Riga,Jul 03
17,Kristine Nietzsche,GDR,4409,,1,Donetsk,Aug 21
18,Susan Longden,GBR,4385,,1,Sittard,Jul 31
19,Niole Kvietkauskaite,URS,4383,,2,Adler,Sep 25
20,Beatrix Philipp,FRG,4358,,6,Villeneuve d'Ascq,Sep 18
21,Liesel Albert,FRG,4337,,4,Sofia,Aug 20
22,Brigitte Holzapfel,FRG,4322,,2,Göttingen,May 14
23,Tatyana Shlapakova,URS,4316,,1,Nalchik,Sep
24,Siegrid Heimann,GDR,4303,,1,Halle,Aug 28
25,Ramona Göhler,GDR,4295,,3,Dresden,Jun 30
