rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Denise Lewis,GBR,6559,,1,Budapest,Aug 22
2,Jackie Joyner-Kersee,USA,6502,,1,Uniondale,Jul 22
3,DeDee Nathan,USA,6479,,2,Uniondale,Jul 22
4,Irina Belova,RUS,6466,,1,Götzis,May 31
5,Kelly LaBounty,USA,6465,,3,Uniondale,Jul 22
6,Urszula Wlodarczyk,POL,6460,,2,Budapest,Aug 22
7,Natalya Sazanovich,BLR,6410,,3,Budapest,Aug 22
8,Remigia Nazaroviene,LTU,6394,,4,Budapest,Aug 22
9,Peggy Beer,GER,6382,,3,Götzis,May 31
10,Sabine Braun,GER,6381,,1,Ratingen,Jun 21
11,Natalya Roshchupkina,RUS,6370,m,1,Krasnodar,May 20
12,Karin Specht,GER,6366,,4,Götzis,May 31
13,Jane Jamieson,AUS,6354,,2,Kuala Lumpur,Sep 17
14,Nathalie Teppe,FRA,6341,,5,Götzis,May 31
15,Kathleen Gutjahr,GER,6320,,1,Vaterstetten,Aug 30
16,Astrid Retzke,GER,6254,,3,Vaterstetten,Aug 30
17,Irina Vostrikova,RUS,6220,,6,Götzis,May 31
18,Marie Collonvillé,FRA,6218,,8,Budapest,Aug 23
19,Taisia Dobrovitskaya,BLR,6190,,1,Gomel,Jun 12
20,Virge Naeris,EST,6155,,1,Tartu,Sep 06
20,Virge Naeris,EST,6155,,1,Tartu,Sep 06
22,Mona Steigauf,GER,6137,,4,Vaterstetten,Aug 30
23,Tiffany Lott-Hogan,USA,6123,,3,"New Orleans, LA",Jun 20
24,Tatyana Blokhina,RUS,6108,,5,Tallinn,Jul 05
25,Tiia Hautala,FIN,6102,,10,Götzis,May 31
