rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ghada Shouaa,SYR,6942,,1,Götzis,May 26
2,Denise Lewis,GBR,6645,,2,Götzis,May 26
3,Sabine Braun,GER,6626,,3,Götzis,May 26
4,Natalya Sazanovich,BLR,6563,,2,Atlanta,Jul 28
5,Urszula Wlodarczyk,POL,6484,,4,Atlanta,Jul 28
6,Remigia Nazaroviene,LTU,6451,,1,Talence,Sep 15
7,Mona Steigauf,GER,6450,,4,Götzis,May 26
8,Peggy Beer,GER,6431,,5,Götzis,May 26
9,Eunice Barber,SLE,6416,,2,Talence,Sep 15
10,Kelly LaBounty,USA,6406,,1,Atlanta,Jun 15
11,Jackie Joyner-Kersee,USA,6403,,2,Atlanta,Jun 15
12,Sharon Hanson,USA,6352,,3,Atlanta,Jun 15
12,Magalys Garcia,CUB,6352,,1,La Habana,Jun 23
14,Kym Carter,USA,6337,,3,Talence,Sep 15
15,Rita Inancsi,HUN,6336,,6,Atlanta,Jul 28
16,DeDee Nathan,USA,6327,,4,Atlanta,Jun 15
17,Svetlana Buraga,BLR,6305,,1,Rostov,Jun 14
18,Regia Maria Cardeñas,CUB,6292,,2,La Habana,Jun 23
19,Jamie McNeair,USA,6287,,5,Atlanta,Jun 15
20,Jane Jamieson,AUS,6275,,1,Sydney,Jan 21
21,Kathleen Gutjahr,GER,6269,,1,Bernhausen,Jun 16
22,Svetlana Moskalets,RUS,6211,,1,Sankt Peterburg,Jul 03
23,Liliana Nastase,ROU,6170,,1,Bucharest,Jul 07
24,Tatyana Gordeyeva,RUS,6167,,1,Krasnodar,May 20
25,Svetlana Kazanina,KAZ,6154,,1,Almaty,Jun 15
