rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Burglinde Pollak,GDR,4932,,1,Bonn,Sep 22
2,Valentina Tikhomirova,URS,4754,,1,Essentuki,Aug 10
3,Nadyezhda Tkachenko,URS,4711,,1,Minsk,Jul 24
4,Angela Schmalfeld,GDR,4647,,2,Sofia,Aug 12
5,Liesel Prokop,AUT,4622,,1,Strebersdorf,Oct 13
6,Ilona Bruzsenyak,HUN,4617,,1,Innsbruck,Aug 11
7,Margrit Olfert,GDR,4569,,3,Sofia,Aug 12
8,Tatyana Vorochobko,URS,4555,,4,Sofia,Aug 12
9,Margit Papp,HUN,4528,,2,Bucharest,Jul 14
10,Bärbel Müller,GDR,4519,,1,Duisburg,Aug 26
11,Christa Voss,FRG,4517,,1,Leverkusen,Sep 02
12,Nedyalka Angelova,BUL,4504,,5,Sofia,Aug 12
13,Djurdja Focic,YUG,4478,,1,Athens,Aug 25
14,Johanna Schaller,GDR,4473,,6,Sofia,Aug 12
15,Snezhana Yurukova,BUL,4468,,1,Sofia,Jul 14
16,Vera Tkachenko,URS,4450,,2,Weinheim,Jun 03
17,Mieke Van Wissen,NED,4440,,1,Basel,Jul 08
18,Marie-Christine Wartel,FRA,4432,,1,Paris,Jul 15
19,Mary Peters,GBR,4429,,1,Warley,May 27
20,Petra Rompf,GDR,4415,,6,Potsdam,Aug 12
21,Sashka Varbanova,BUL,4381,,9,Sofia,Aug 12
22,Zoya Spasovkhodskaya,URS,4380,,1,Pyatigorsk,Sep 20
23,Margot Eppinger,FRG,4373,,1,Hannover,Jul 08
24,Diane Jones,CAN,4359,,1,Winnipeg,Aug 05
25,Sigrun Thon,GDR,4329,,7,Potsdam,Jul 15
