rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Brianne Theisen-Eaton,CAN,6808,,1,Götzis,May 31
2,Jessica Ennis-Hill,GBR,6669,,1,Beijing,Aug 23
3,Carolin Schäfer,GER,6547,,2,Götzis,May 31
4,Nadine Broersen,NED,6531,,3,Götzis,May 31
5,Laura Ikauniece-Admidina,LAT,6516,,3,Beijing,Aug 23
6,Barbara Nwaba,USA,6500,,1,"Eugene, OR",Jun 28
7,Nadine Visser,NED,6467,,5,Götzis,May 31
8,Anouk Vetter,NED,6458,,6,Götzis,May 31
8,Claudia Rath,GER,6458,,7,Götzis,May 31
8,Sharon Day-Monroe,USA,6458,,2,Eugene,Jun 28
11,Nafissatou Thiam,BEL,6412,,9,Götzis,May 31
12,Györgyi Zsivoczky-Farkas,HUN,6389,,6,Beijing,Aug 23
13,Akela Jones,BAR,6371,,1,"Eugene, OR",Jun 11
14,Anastasiya Mokhnyuk,UKR,6359,,7,Beijing,Aug 23
15,Elika Klucinová,CZE,6349,,10,Götzis,May 31
16,Yorgelis Rodríguez,CUB,6332,,1,Toronto,Jul 25
17,Xénia Krizsán,HUN,6322,,9,Beijing,Aug 23
18,Jennifer Oeser,GER,6308,,10,Beijing,Aug 23
19,Erica Bougard,USA,6288,,3,"Eugene, OR",Jun 28
20,Alina Fodorova,UKR,6278,,1,Aubagne,Jul 05
21,Ganna Kasyanova,UKR,6277,,1,Kladno,Jun 13
22,Heather Miller-Koch,USA,6274,,4,"Eugene, OR",Jun 28
23,Kendell Williams,USA,6223,,2,"Eugene, OR",Jun 11
24,Grit adeiko,EST,6213,,15,Beijing,Aug 23
25,Ekaterina Voronina,UZB,6212,,1,Tashkent,Sep 19
