rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ramona Neubert,GDR,6716,,1,Kiev,Jun 28
2,Sabine Everts,FRG,6357,,1,Lage,Aug 09
3,Yekaterina Gordienko,URS,6321,,1,Leningrad,Aug 02
4,Jane Frederick,USA,6308,,1,Götzis,May 24
5,Malgorzata Nowak,POL,6306,,1,Bialystok,Sep 06
6,Anke Vater-Behmer,GDR,6259,,2,Kiev,Jun 28
7,Heidrun Geissler,GDR,6223,,2,Birmingham,Aug 30
8,Olga Yakovleva,URS,6213,,2,Leningrad,Aug 02
9,Nadezhda Vinogradova,URS,6212,,1,Kislovodsk,May 06
10,Sabine Möbius,GDR,6210,,3,Kiev,Jun 28
11,Ute Rompf,FRG,6172,,2,Lage,Aug 09
12,Galina Shulzhenko,URS,6127,,2,Leningrad,Jun 14
13,Tessa Sanderson,GBR,6110,,2,Brussels,Jul 12
14,Marion Weser,GDR,6090,,2,Halle,May 24
15,Natalya Korotayeva,URS,6088,,2,Leningrad,Aug 02
16,Natalya Shubenkova,URS,6081,,4,Leningrad,Jun 14
17,Olga Rukavishnikova,URS,6047,,8,Kiev,Jun 28
18,Natalya Grachova,URS,6040,,1,Kishinyov,Sep 20
19,Corina Tifrea,ROU,6033,,3,Bucharest,Jul 22
20,Anke Tröger,GDR,6032,,1,Utrecht,Aug 23
21,Emilia Pencheva,BUL,6030,,1,Sofia,Jun 21
22,Burglinde Pollak,GDR,6022,,1,Halle,Jul 04
23,Zsuzsa Vanyek,HUN,6010,,3,Zug,Jul 12
24,Cornelia Sulek,FRG,6001,,3,Brussels,Jul 12
25,Ilona Dietze,GDR,5991,,2,Utrecht,Aug 23
