rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Nadyezhda Tkachenko,URS,4776,,1,Rome,Sep 4
2,Burglinde Pollak,GDR,4684,,1,Leipzig,Jul 4
3,Zoya Spasovkhodskaya,URS,4628,,1,Dresden,Sep 14
4,Christa Voss,FRG,4562,,1,Neuhausen,Jun 2
5,Snezhana Yurukova,BUL,4561,,1,Sofia,Aug 3
5,Ilona Bruzsenyak,HUN,4561,,1,Budapest,Aug 4
7,Lyudmila Popovskaya,URS,4557,,1,Durham,Jul 6
8,Sigrun Thon,GDR,4548,,4,Rome,Sep 4
9,Tatyana Vorochobko,URS,4543,,2,Dresden,Sep 14
10,Margrit Olfert,GDR,4538,,2,Leipzig,Jul 4
10,Bärbel Müller,GDR,4538,,3,Dresden,Sep 14
12,Margot Eppinger,FRG,4531,,3,Neuhausen,Jun 02
13,Djurdja Focic,YUG,4502,,2,Sofia,Aug 03
14,Olga Rukavishnikova,URS,4472,,5,Dresden,Sep 15
15,Mary Peters,GBR,4455,,1,Christchurch,Jan 25
16,Liesel Prokop,AUT,4445,,1,Wien,Oct 12
17,Penka Sokolova,BUL,4436,,3,Sofia,Aug 03
18,Margit  Papp,HUN,4435,,4,Neuhausen,Jun 02
19,Larisa Belyakova,URS,4434,,4,Odessa,Jun 02
20,Modupe Oshikoya,NGR,4432,,2,Christchurch,Jun 02
21,Ulrike Jacob,FRG,4431,,5,Neuhausen,Jun 02
22,Diane Jones,CAN,4409,,1,Winnipeg,Aug 27
23,Ildiko Szabo,HUN,4402,,3,Budapest,Aug 04
24,Vera Karpova,URS,4399,,,Alma-Ata,Aug 10
25,Jane Frederick,USA,4391,,1,Camaiore,Jun 09
