rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jessica Ennis,GBR,6731,,1,Berlin,Aug 16
2,Natallia Dobrynska,UKR,6558,,1,Götzis,May 31
3,Jennifer Oeser,GER,6493,,2,Berlin,Aug 16
4,Kamila Chudzik,POL,6471,,3,Berlin,Aug 16
5,Hanna Melnychenko,UKR,6445,,2,Götzis,May 31
6,Lyudmyla Yosypenko,UKR,6423,,2,Talence,Sep 20
7,Aiga Grabuste,LAT,6396,,1,Kaunas,Jul 19
8,Tatyana Chernova,RUS,6386,,2,Ratingen,Jun 21
9,Lilli Schwarzkopf,GER,6355,,3,Ratingen,Jun 21
10,Ida Antoinette Nana Djimou,FRA,6323,,7,Berlin,Aug 16
11,Julia Mächtig,GER,6320,,5,Götzis,May 31
12,Diana Pickler,USA,6271,,-,"Eugene, OR",Jun 28
13,Olga Kurban,RUS,6205,,2,Kaunas,Jul 19
14,Karolina Tyminska,POL,6191,,3,Szczecin,Jun 28
15,Sharon Day,USA,6177,,2,"Eugene, OR",Jun 28
16,Marina Goncharova,RUS,6119,,4,Szczecin,Jun 28
17,Nadezhda Sergeeva,RUS,6118,,3,Kaunas,Jul 19
18,Yvonne Wisse,NED,6100,,8,Götzis,May 31
19,Brianne Theisen,CAN,6086,,1,"Fayetteville, AR",Jun 12
20,Marisa De Aniceto,FRA,6080,,1,Angers,Jul 24
21,Louise Hazel,GBR,6043,,5,Ratingen,Jun 21
22,Aryiró Stratáki,GRE,6021,,1,Zaragoza,Jun 28
23,Jacquelyn Johnson,USA,6020,,1,"Des Moines, IA",Apr 23
24,Inna Ahkozova,UKR,6015,,1,Yalta,Jun 04
24,Elika Klucinová,CZE,6015,,4,Kaunas,Jul 19
