rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jackie Joyner-Kersee,USA,7128,,1,Rome,Sep 01
2,Anke Behmer,GDR,6692,,1,Götzis,May 24
3,Svetlana Buraga,URS,6585,,1,Arles,Jul 05
4,Larisa Turchinskaya,URS,6564,,2,Rome,Sep 01
5,Jane Frederick,USA,6533,,1,Talence,Sep 27
6,Marianna Maslennikova,URS,6456,,2,Götzis,May 24
7,Marion Reichelt,GDR,6442,,2,Arles,Jul 05
8,Chantal Beaugeant,FRA,6410,,3,Götzis,May 24
9,Jane Flemming,AUS,6390,,1,Adelaide,Mar 15
10,Vera Yurchenko,URS,6371,,1,Lvov,Sep 20
11,Liliana Nastase,ROU,6364,,1,Zagreb,Jul 14
12,Vera Yurchenko,URS,6360,,1,Lvov,Sep 20
13,Heike Tischler,GDR,6329,,4,Götzis,May 24
14,Nadezhda Miromanova,URS,6310,,1,Tartu,Aug 09
15,Tatyana Shpak,URS,6291,,3,Dresden,Jun 07
16,Svetlana Chistyakova,URS,6289,,2,Lvov,Sep 20
17,Irina Kushenko,URS,6284,,3,Lvov,Sep 20
18,Cindy Greiner,USA,6275,,3,San Jose,Jun 24
19,Yelena Davydova,URS,6272,,2,Zagreb,Jul 14
20,Svetlana Filatyeva,URS,6270,,5,Arles,Jul 05
21,Nadine Debois,FRA,6254,,1,Arles,Jun 07
22,Remigia Sablovskaite,URS,6241,,1,Vilnius,Sep 06
23,Zuzana Lajbnerova,TCH,6224,,3,Zagreb,Jul 14
24,Vera Maloletneyva,URS,6220,,1,Smolensk,Jun 25
25,Zhu Yuqing,CHN,6211,,8,Rome,Sep 01
