rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Burglinde Pollak,GDR,5406,,1,Erfurt,Sep 6
2,Heide Rosendahl,FRG,5399,,1,Stuttgart,Sep 13
3,Ingrid Mickler-Becker,FRG,5283,,2,Stuttgart,Sep 13
4,Margrit Herbst,GDR,5215,,2,Erfurt,Sep 6
5,Mary Peters,GBR,5148,,1,Edinburgh,Jul 22
6,Valentina Tikhomirova,URS,5121,,1,Rostov/D,Aug 4
7,Ann Wilson,GBR,5037,,1,Edinburgh,Jul 22
8,Tatyana Kondrashova,URS,5027,,2,Leningrad,Aug 16
9,Mieke Sterk,NED,4952,,2,Gent,Jun 14
10,Karen Mack,FRG,4939,,3,Leningrad,Aug 16
11,Miep Van Beek,NED,4925,,1,Groningen,Aug 23
12,Nedyalka Angelova,BUL,4920,,1,Bucharest,Aug 15
13,Jitka Birnbaumova,TCH,4868,,1,København,Jun 21
14,Maria Sykora,AUT,4831,,1,Schielleiten,Oct 21
15,Valeria Bufanu,ROU,4826,,1,Bucharest,Oct 11
16,Christa Voss,FRG,4812,,4,Leningrad,Aug 16
17,Corrie Bakker,NED,4798,,3,Uden,Sep 20
18,Lyudmila Skolobanova,URS,4793,,4,Turin,Sep 03
19,Galina Fesenko,URS,4785,,1,Alma Ata,Aug 05
20,Meta Antenen,SUI,4780,,1,Rienen,Aug 23
21,Monika Peikert,GDR,4772,,4,Tallinn,Jun 28
22,Dagmar Kässling,GDR,4765,,3,Erfurt,Sep 06
23,Cornelia Popescu,ROU,4762,,1,Bucharest,May 28
24,Ryszarda Rurka,POL,4760,,1,Warsaw,Aug 07
25,Aleksandra Gayevaya,URS,4759,,2,Minsk,Sep 14
