rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Francina Blankers-Koen,NED,4400,,1,Amsterdam,Sep 16
2,Aleksandra Chudina,URS,4221,,1,Kiev,Sep 01
3,Maria Sander-Domagalla,FRG,3885,,1,Dinslaken,Sep 23
4,Lena Stumpf,FRG,3810,,1,Bremen,Sep 16
5,Lore Fauth,FRG,3659,,2,Wetzlar,Aug 19
6,Lidia Omelchenko,URS,3554,,2,Kiev,Sep 01
7,Lyudmila Solomenya,URS,3530,,,,
8,Wilhelmina Lust,NED,3420,,,,
9,Sofia Bogdanova-Burdulenko,URS,3410,,,,
10,Anna Klochkova-Aleksandrova,URS,3390,,3,Kiev,Sep 01
11,Maria Golubnichaya,URS,3344,,4,Kiev,Sep 01
12,Nina Tyurkina,URS,3332,,6,Kiev,Sep 01
13,Lotte Haidegger,AUT,3306,,1,Graz,Sep 23
14,Erika Junghanns,GDR,3291,,1,Jena,Oct 21
15,Brenda Giffen,GBR,3267,,1,Aylesford,Sep 08
16,Anneliese Seonbuchner,FRG,3263,,3,Wetzlar,Aug 19
17,Rosemarie Seuffert,FRG,3248,,4,Wetzlar,Aug 19
18,Yevgenia Gurvich,URS,3229,,,Minsk,Aug 31
19,Dorothy Odam-Tyler,GBR,3224,,1,Ilford,Sep 08
20,Valentina Zinovyeva,URS,3220,,,,
21,Nadeshda Borisova,URS,3215,,,,
22,Olga Modrachova,TCH,3186,,3,Berlin,Aug 15
23,Zinaida Kvashnina,URS,3173,,4,Berlin,Aug 15
24,Mona-Lisa Englund,SWE,3133,,1,Borås,Jul 08
25,Lore Wackersreuther-Seuberlich,FRG,3093,,5,Wetzlar,Aug 19
