rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Mary Peters,GBR,4801,,1,München,Sep 3
2,Heide Rosendahl,FRG,4791,,2,München,Sep 3
3,Burglinde Pollak,GDR,4768,,3,München,Sep 3
4,Valentina Tikhomirova,URS,4739,,1,Moscow,Jul 15
5,Christine Bodner,GDR,4693,,1,Erfurt,Jun 25
6,Nadyezhda Tkachenko,URS,4579,,1,Yalta,Oct 12
7,Monika Peikert,GDR,4522,,2,Potsdam,Jun 15
8,Deborah Van Kiekebelt,CAN,4508,,1,Toronto,May 28
9,Liesel Prokop,AUT,4497,,1,Zürich,Aug 6
10,Nedyalka Angelova,BUL,4496,,5,München,Sep 3
11,Margit Papp,HUN,4485,,1,Schielleiten,Jun 04
12,Tatyana Nefyedova,URS,4482,,1,Kislovodsk,Sep 06
13,Karen Mack,FRG,4449,,7,München,Sep 03
14,Ann Wilson,GBR,4433,,1,Papendal,Jul 30
15,Ilona Bruzsenyak,HUN,4419,,8,München,Sep 03
16,Vera Tkachenko,URS,4388,,2,Kislovodsk,Sep 06
17,Miep Van Beek,NED,4377,,3,Papendal,Jul 30
18,Marie-Christine Debourse,FRA,4376,,1,Colombes,Jul 16
19,Margot Eppinger,FRG,4367,,3,München,Jul 20
20,Tatyana Vorochobko,URS,4359,,1,Donetsk,Aug 30
21,Diane Jones,CAN,4349,,10,München,Sep 03
22,Djurdja Focic,YUG,4346,,3,Potsdam,Jun 15
23,Heidi Schüller,FRG,4335,,2,Neuhausen,May 28
24,Elena Vintila,ROU,4331,,1,Bucharest,May 17
25,Petra Rompf,GDR,4322,,2,Erfurt,Jun 25
