rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tatyana Lebedeva,RUS,15.11,,1,Paris Saint-Denis,Jul 01
1,Trecia Smith,JAM,15.11,,1,Helsinki,Aug 07
3,Baya Rahouli,ALG,14.98,,1,Almería,Jul 01
4,Hrysopiyí Devetzí,GRE,14.89,,1,Monaco,Sep 10
5,Anna Pyatykh,RUS,14.88,,2,Lausanne,Jul 05
6,Yargelis Savigne,CUB,14.82,,2,Helsinki,Aug 07
6,Yamilé Aldama,SUD,14.82,,2,Berlin,Sep 04
8,Simona La Mantia,ITA,14.69,,1,Palermo,May 22
8,Magdelín Martínez,ITA,14.69,,1,Padova,Jul 03
10,Carlota Castrejana,ESP,14.60,,2,Almería,Jul 01
11,Anastasiya Zhuravleva,UZB,14.55,,1,Haniá,Jun 06
12,Yusmay Bicet,CUB,14.54,,1,La Habana,Feb 24
12,Qiuyan Huang,CHN,14.54,,1,Nanjing,Oct 21
14,Kéné Ndoye,SEN,14.47,,6,Helsinki,Aug 07
15,Limei Xie,CHN,14.38,,1,Incheon,Sep 01
15,Viktoriya Gurova,RUS,14.38,,4q1,Helsinki,Aug 06
17,Nadezhda Bazhenova,RUS,14.31,,1,Thessaloníki,Jul 17
18,Yelena Oleynikova,RUS,14.29,,2,Huelva,Jun 07
18,Natalya Safronova,BLR,14.29,,3,Zaragoza,Jun 23
20,Adelina Gavrila,ROU,14.23,,2,Hengelo,May 29
20,Yelena Parfyonova,KAZ,14.23,,1,Almaty,Jul 07
22,Mabel Gay,CUB,14.21,,3,Padova,Jul 03
22,Yelena Ivanova,RUS,14.21,,2,Tula,Jul 13
24,Anastasiya Taranova,RUS,14.20,,1,Tula,Jun 15
25,Yariayna Martínez,CUB,14.18,,1,Nassau,Jul 09
25,Sneana Vukmirovic,SLO,14.18,,3,Rieti,Aug 28
