rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Galina Chistyakova,RUS,14.62,,1,Villeneuve d'Ascq,Sep 13
2,Li Huirong,CHN,14.55,,1,Sapporo,Jul 19
3,Inessa Kravets,UKR,14.41,,1,Oslo,Jul 04
4,Helga Radtke,GER,14.30,,1,Rostock,May 20
5,Sheila Hudson,USA,14.23,,1,New Orleans,Jun 20
6,Natalya Kayukova,RUS,14.20,,2,Moscow,Jun 24
7,Yan Zhang,CHN,14.14,,1,Wuhan,Oct 18
8,Yelena Senchukova,RUS,14.09,,2,Villeneuve d'Ascq,Sep 13
9,Eloina Hechavarría,CUB,14.07,,1,La Habana,May 14
9,Inna Lasovskaya,RUS,14.07,,1,Bratislava,Jul 01
11,Sarka Kasparkova,TCH,14.00,,1,Gateshead,Jul 18
12,Li Jing,CHN,13.94,,2,Wuhan,Oct 18
13,Niurka Montalvo,CUB,13.92,A,1,Mexico City,Apr 11
14,Zhou Xiulian,CHN,13.91,,1,Fuzhou,Oct 30
15,Zhanna Gureyeva,BLR,13.90,,4,Moscow,Jun 24
16,Liu Jingmin,CHN,13.84,,1,Jinan,Apr 25
16,Irina Babakova,UKR,13.84,,4,Bratislava,Jun 01
16,Yelena Chicherova,RUS,13.84,,2,Moscow,Jul 19
19,Isabel Aldecoa,CUB,13.82,,2,Habana,May 14
20,Zhang Jing,CHN,13.81,,2,Nanjing,May 18
21,Concepción Paredes,ESP,13.77,,2,Las Rozas,Jun 02
22,Fan Li,CHN,13.76,,3,Nanjing,May 18
23,Svetlana Davydova,RUS,13.74,,1,Sochi,May 30
24,Sofia Bozhanova,BUL,13.73,,,Sofia,Jul 04
25,Maria Andrei,ROU,13.72,,1,Bucharest,Jun 25
25,Iolanda Chen,RUS,13.72,,3,Oslo,Jul 04
1,Natalya Kayukova,RUS,14.21,i,1,Moscow,Feb 28
2,Inna Lasovskaya,RUS,14.13,i,1,Moscow,Jan 18
