rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Olga Rypakova,KAZ,15.25,,1,Split,Sep 4
2,Yargeris Savigne,CUB,15.09,,1,Monaco,Jul 22
3,Olha Saladuha,UKR,14.81,,1,Barcelona (O),Jul 31
4,Nadezhda Alekhina,RUS,14.77,,-,Saransk,Jul 15
5,Anna Pyatykh,RUS,14.68,,1,Rabat,Jun 6
6,Athanasía Pérra,GRE,14.61,,1,Kalamáta,May 29
7,Simona La Mantia,ITA,14.56,,2,Barcelona (O),Jul 31
8,Natalya Kutyakova,RUS,14.55,,1,Istanbul,Jun 12
8,Svetlana Bolshakova,BEL,14.55,,3,Barcelona (O),Jul 31
10,Adelina Gavrila,ROU,14.48,,3q1,Barcelona (O),Jul 29
11,Sneana Rodic,SLO,14.47,,2q2,Barcelona (O),Jul 29
12,Petia Dacheva,BUL,14.45,,1,Sofia,Jun 26
13,Malgorzata Trybanska,POL,14.44,,3q2,Barcelona (O),Jul 29
14,Ekaterina Kayukova,RUS,14.42,,4,Saransk,Jul 15
15,Kseniya Pryiemka-Dziatsuk,BLR,14.39,,-,Grodno,Jun 27
16,Yarianna Martínez,CUB,14.38,,1,La Habana (PA),Jun 18
17,Limei Xie,CHN,14.35,,4,Split,Sep 4
18,Dailenys Alcántara,CUB,14.34,,-,La Habana (PA),Mar 21
18,Yusmay Bicet,CUB,14.34,,1,La Habana (PA),Jul 3
20,Erica McLain,USA,14.33,,3,"Eugene, OR",Jul 3
21,Dana Veldáková,SVK,14.32,,-,Beograd,Jun 20
21,Natallia Viatkina,BLR,14.32,,1,Viljandi,Jul 6
23,Katja Demut,GER,14.31,,2,Baunatal,Jun 2
23,Alsu Murtazina,RUS,14.31,,-,Saransk,Jul 15
25,Caterine Ibargüen,COL,14.29,,2,San Fernando,Jun 5
