rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Iva Prandzheva,BUL,15.12,,1,Tokyo,Sep 19
2,Rodica Petrescu-Mateescu,ROU,15.01,,1,Villeneuve d'Ascq,Jul 11
3,Sarka Kasparkova,CZE,14.98,,1,Rovereto,Aug 26
4,Tereza Marinova,BUL,14.67,,2,Athens,Jun 17
5,Fiona May-Lapichino,ITA,14.65,,1,Sankt Peterburg,Jun 27
6,Olga Vasdeki,GRE,14.64,A,1,Johannesburg,Sep 11
7,Yamilé Aldama,CUB,14.55,,1,La Habana,Aug 02
8,Adelina Gavrila,ROU,14.53,,2,Bucharest,Aug 02
9,Olena Hovorova,UKR,14.51,,3,Nice,Jul 16
10,Ren Ruiping,CHN,14.50,,1,Beijing,Jun 06
11,Yelena Donkina,RUS,14.48,,1,Moscow,Jun 09
12,Peng Fengmei,CHN,14.46,,1,Chengdu,Apr 18
13,Tatyana Lebedeva,RUS,14.45,,2,Bratislava,Jun 09
14,Olga Lidia Cepero,CUB,14.43,,1,La Habana,Feb 06
15,Yelena Lebedenko,RUS,14.41,,1,Vilamoura,May 30
16,Wu Lingmei,CHN,14.39,,2,Beijing,Jun 06
17,Qiuyan Huang,CHN,14.36,,4,Villeneuve d'Ascq,Jul 11
18,Ashia Hansen,GBR,14.32,,1,Kuala Lumpur,Sep 21
19,Mariya Dimitrova,BUL,14.28,,2,Sofia,Jun 20
19,Betty Lise,FRA,14.28,,1,Dijon,Jul 04
21,Magdelín Martínez,CUB,14.27,,1,La Habana,Jun 26
22,Natalya Klimovets-Safronova,BLR,14.26,,1,Grodno,Jul 10
23,Maria Constanza Moroni,ITA,14.25,,2,Formia,Jul 12
24,Paraskevi Tsiamita,GRE,14.23,,Q,Budapest,Aug 19
25,Cristina Nicolau,ROU,14.20,,2,Bucharest,Jun 21
1,Ashia Hansen,GBR,15.16,i,1,Valencia,Feb 28
2,Yelena Lebedenko,RUS,14.57,i,1,Moscow,Feb 13
