rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Yulimar Rojas,VEN,15.41,,1,Andújar (ESP),Sep 06
2,Shanieka Ricketts,JAM,14.93,,1,Zürich (SUI),Aug 29
3,Caterine Ibarguen,COL,14.89,,1,Lausanne (SUI),Jul 05
4,Liadagmis Povea,CUB,14.77,,3,Lausanne (SUI),Jul 05
5,Keturah Orji,USA,14.72,,3,Paris (FRA),Aug 24
6,Darya Nidbaykina,RUS,14.64,,1,Zhukovskiy (RUS),Jun 22
6,Kimberly Williams,JAM,14.64,,4f,Doha (QAT),Oct 05
8,Kristin Gierisch,GER,14.61,,1,Garbsen (GER),Jun 02
9,Ana Peleteiro,ESP,14.59,,5,Paris (FRA),Aug 24
10,Olha Saladukha,UKR,14.52,,5f,Doha (QAT),Oct 05
11,Paraskevi Papachristou,GRE,14.51,,6,Lausanne (SUI),Jul 05
12,Diana Zagainova,LTU,14.43,,1,La Chaux-de-Fonds (SUI),Jun 30
13,Yekaterina Koneva,RUS,14.41,,1,Sochi (RUS),May 29
14,Patrícia Mamona,POR,14.40,,8f,Doha (QAT),Oct 05
15,Thea Lafond,DMA,14.38,,1,"Gainesville, FL (USA)",Mar 30
16,Olga Rypakova,KAZ,14.37,,1,Almaty (KAZ),Jun 30
17,Yosiris Urrutia,COL,14.36,,2,Barranquilla (COL),May 18
17,Tori Franklin,USA,14.36,,2,"Des Moines, IA (USA)",Jul 25
19,Yanis Esmeralda David,FRA,14.35,,1,"Fayetteville, AR (USA)",May 11
20,Nadia Eke,GHA,14.33,,4,Kingston (JAM),Jun 08
21,Evelise Veiga,POR,14.32,,2,Maia (POR),May 29
22,Nubia Soares,BRA,14.28,,4,Huelva (ESP),Jun 20
22,Dovile Kilty,LTU,14.28,,1,Sandnes (NOR),Aug 10
24,Patricia Sarrapio,ESP,14.27,,1,Valencia (ESP),Jul 13
25,Kristiina Mäkelä,FIN,14.26,,5q1,Doha (QAT),Oct 03
1,Yekaterina Koneva,RUS,14.81,i,1,Moskva (RUS),Jan 25
