rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Olha Saladuha,UKR,14.99,,1,Helsinki,Jun 29
2,Olga Rypakova,KAZ,14.98,,1,London,Aug 05
3,Caterine Ibargüen,COL,14.95,A,1,Medellín,Apr 28
4,Kseniya Dziatsuk,BLR,14.76,,-,"Brest, BLR",May 26
5,Hanna Knyazyeva,UKR,14.71,,1,Yalta,Jun 15
5,Athanasía Pérra,GRE,14.71,,1,Athína,Jun 16
7,Tatyana Lebedeva,RUS,14.68,,1,Cheboksary,Jul 04
8,Yamilé Aldama,GBR,14.65,,4,Roma,May 31
9,Victoria Valyukevich,RUS,14.64,,2,Cheboksary,Jul 04
10,Dailenys Alcántara,CUB,14.58,,1,La Habana,May 27
10,Paraskeví Papahrístou,GRE,14.58,,2,Athína,Jun 16
12,Ruslana Tsykhotska,UKR,14.53,,1,Yalta,May 29
12,Kimberly Williams,JAM,14.53,,1q1,London,Aug 03
14,Patrícia Mamona,POR,14.52,,2,Helsinki,Jun 29
15,Hanna Demydova,UKR,14.50,,2,Yalta,Jun 15
15,Níki Panétta,GRE,14.50,,3,Athína,Jun 16
15,Veronika Mosina,RUS,14.50,,3,Cheboksary,Jul 04
18,Ekaterina Kayukova,RUS,14.43,,2,Moskva,Jun 21
19,Yana Borodina,RUS,14.41,,1,Sochi,May 27
19,Olesya Bufalova-Zabara,RUS,14.41,,4,Cheboksary,Jul 04
21,Mabel Gay,CUB,14.40,,1,Belém,May 06
21,Anna Krylova,RUS,14.40,,5,Cheboksary,Jul 04
23,Valeriya Zavyalova,RUS,14.37,,1,Krasnodar,Jun 09
24,Yekaterina Koneva,RUS,14.36,,1,Moscow,Jun 11
24,Dana Veldáková,SVK,14.36,,3q2,Helsinki,Jun 27
