rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ekaterina Koneva,RUS,15.04,,2,"Eugene, OR",May 30
2,Caterine Ibargüen,COL,14.90,,1,Beijing,Aug 24
3,Hanna Knyazyeva-Minenko,ISR,14.78,,2,Beijing,Aug 24
4,Olga Rypakova,KAZ,14.77,,3,Beijing,Aug 24
5,Gabriela Petrova,BUL,14.66,,4,Beijing,Aug 24
6,Olga Saladukha,UKR,14.62,,2,Shanghai,May 17
7,Kimberly Williams,JAM,14.45,,5,Beijing,Aug 24
8,Kristin Gierisch,GER,14.38,,1,Nürnberg,Jul 26
9,Susana Costa,POR,14.32,,3,Madrid,Jul 11
9,Irina Ektova,KAZ,14.32,,1,Almaty,Jul 17
11,Kseniya Dziatsuk,BLR,14.29,,1,Minsk,Jul 02
12,Dana Veldáková,SVK,14.27,,1,Banská Bystrica,Aug 01
13,Jeanine Assani Issouf,FRA,14.24,,1,Forbach,May 31
14,Dovilé Dzindzaletaité,LTU,14.23,,1,Tallinn,Jul 10
14,Shanieka Thomas,JAM,14.23,,1,San José CRC,Aug 07
16,Simona La Mantia,ITA,14.22,,3,Cheboksary,Jun 20
16,Yosiry Urrutia,COL,14.22,,f,Toronto,Jul 21
18,Xiaohong Li,CHN,14.20,,1,Chanthaburi,Jun 29
18,Yulimar Rojas,VEN,14.20,,f,Toronto,Jul 21
20,Cristina Bujin,ROU,14.19,,1,Pitesti,May 23
20,Patrícia Mamona,POR,14.19,,6,Oslo,Jun 11
22,Anna Jagaciak,POL,14.17,,2,Marseille,Jun 06
22,Keila Costa,BRA,14.17,,3,Marseille,Jun 06
24,Jenny Elbe,GER,14.16,,1,Lahti,Jun 14
24,Joelle Sandrine Mbumi Nkouindjin,CMR,14.16,,1,Yaoundé,Jul 12
