rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Caterine Ibarguen,COL,14.96,,1,Rabat (MAR),Jul 13
2,Tori Franklin,USA,14.84,,1,Baie Mahault (FRA),May 12
3,Nubia Soares,BRA,14.69,,1,Sotteville (FRA),Jul 17
4,Yekaterina Koneva,RUS,14.66,,,Kazan (RUS),Jul 22
5,Kimberly Williams,JAM,14.64,,1,Gold Coast (AUS),Apr 10
6,Keturah Orji,USA,14.62,,1,"Knoxville, TN (USA)",May 12
7,Shanieka Ricketts,JAM,14.61,,1,London (GBR),Jul 15
8,Paraskevi Papachristou,GRE,14.60,,,Stara Zagora (BUL),Jul 20
9,Ana Peleteiro,ESP,14.55,,1,Getafe (ESP),Jul 22
10,Andreea Panturoiu,ROU,14.47,,1,Montreuil (FRA),Jun 19
10,Yosiris Urrutia,COL,14.47,,,Barranquilla (COL),Aug 01
12,Kristin Gierisch,GER,14.45,,2,Berlin (GER),Aug 10
13,Jeanine Assani Issouf,FRA,14.43,,1,Albi (FRA),Jul 08
14,Hanna Knyazheva-Minenko,ISR,14.41,,2q1,Berlin (GER),Aug 08
15,Gabriela Petrova,BUL,14.40,,1,Plovdiv (BUL),May 19
16,Neele Eckhardt,GER,14.33,,3q1,Berlin (GER),Aug 08
17,Kristiina Mäkelä,FIN,14.31,,1,Jyväskylä (FIN),Jul 21
17,Rouguy Diallo,FRA,14.31,,1q2,Berlin (GER),Aug 08
19,Liadagmis Povea,CUB,14.30,,1,Bragança (BRA),Jul 08
20,Olga Rypakova,KAZ,14.26,,1,Jakarta (INA),Aug 30
21,Anna Jagaciak,POL,14.24,,1,Lublin (POL),Jul 20
22,Ana Lucia Jose Tima,DOM,14.22,,2,Kingston (JAM),Jun 09
23,Olha Saladukha,UKR,14.20,,1,Chania (GRE),Jun 02
23,Darya Nidbaykina,RUS,14.20,,2,Zhukovskiy (RUS),Jun 13
25,Patrícia Mamona,POR,14.19,,3,Sotteville (FRA),Jul 17
