rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Inessa Kravets,URS,14.95,,1,Moscow,Jun 10
2,Li Huirong,CHN,14.42,,1,Beijing,Jun 04
3,Yelena Semiraz,URS,14.35,,2,Kiev,Jul 13
4,Natalya Kayukova,URS,14.09,,1,Vladivostok,Aug 18
5,Sofia Bozhanova,BUL,14.08,,1,Plovdiv,Jun 02
6,Inna Lasovskaya,URS,14.05,,1,Kiev,Jul 13
7,Galina Chistyakova,URS,14.04,,1,Malmö,Aug 05
8,Tatyana Matyashova,URS,13.85,,1,Sochi,May 25
9,Svetlana Davydova,URS,13.84,,1,Samara,Jun 02
9,Zhanna Gureyeva,URS,13.84,,1,Staiki,Jun 26
11,Helga Radtke,GER,13.83,,1,Cottbus,Jul 03
12,Irina Mishailova,URS,13.81,,1,Krasnodar,Jun 23
12,Lyudmila Dubkova,URS,13.81,,2,Odessa,Jul 26
14,Yan Zhang,CHN,13.79,,,Hangzhou,Oct 12
15,Octavia Iacob,ROU,13.74,,1,Bucharest,Jul 30
16,Liu Jingmin,CHN,13.73,,,Dalian,May 07
17,Inara Curko,URS,13.70,,3,Odessa,Jul 26
18,Li Shuhua,CHN,13.69,,,Shijiazhuang,Apr 19
18,Irina Babakova,URS,13.69,,4,Odessa,Jul 26
20,Lyudmila Galkina,URS,13.67,,1,Thessaloniki,Aug 10
20,Tatyana Kotova,URS,13.67,,1,Belaya Tserkov,Sep 14
22,Zhang Jing,CHN,13.63,,,Tangshan,Sep 24
23,Lyudmila Chikomazova,URS,13.61,,2,Krasnodar,Jun 04
24,Li Jing,CHN,13.60,,2,Beijing,Jun 04
25,Diana Wills,USA,13.58,,2,Stockholm,Jul 03
25,Urszula Wlodarczyk,POL,13.58,,1,Kielce,Jul 14
