rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Caterine Ibargüen,COL,15.31,,1,Monaco,Jul 18
2,Ekaterina Koneva,RUS,14.89,,2,Monaco,Jul 18
3,Olga Saladukha,UKR,14.73,,1,Zürich,Aug 16
4,Kimberly Williams,JAM,14.59,,3,Monaco,Jul 18
5,Yosiri Urrutia,COL,14.58,,4,Monaco,Jul 18
6,Mabel Gay,CUB,14.53,,1,Ciudad de México,Aug 16
7,Alsu Murtazina,RUS,14.50,,2,Kazan,Jul 26
8,Irina Gumenyuk,RUS,14.46,,3,Zürich,Aug 16
9,Dailenys Alcántara,CUB,14.45,,1,La Habana,Jun 27
10,Olga Rypakova,KAZ,14.37,,2,"Birmingham, GBR",Aug 24
11,Yarianna Martínez,CUB,14.36,,1,La Habana,Feb 07
11,Patrícia Mamona,POR,14.36,,f,Lausanne,Jul 03
13,Andriana Bânova,BUL,14.32,,1,Kragujevac,Aug 03
14,Kristin Gierisch,GER,14.31,,f,Ulm,Jul 27
15,Hanna Knyazyeva-Minenko,ISR,14.29,,1,Lisboa,Jul 27
16,Anna Pyatykh,RUS,14.27,,5,Lausanne,Jul 03
17,Katja Demut,GER,14.24,,1,Jena,Jul 13
18,Nubia Soares,BRA,14.22,,1,São Paulo,Oct 12
19,Jenny Elbe,GER,14.20,,f,Ingolstadt,May 24
19,Anna Jagaciak,POL,14.20,,3,Hengelo,Jun 08
19,Rouguy Diallo,FRA,14.20,,f,"Eugene, OR",Jul 26
22,Kseniya Dziatsuk,BLR,14.16,,f,"Brest, BLR",May 31
23,Ruth Ndoumbe,ESP,14.15,,1,Alcobendas,Jul 26
24,Yanmei Li,CHN,14.14,,4,Hengelo,Jun 08
25,Keila Costa,BRA,14.13,,2,Belém,Aug 10
25,Gabriela Petrova,BUL,14.13,,5,Zürich,Aug 16
