rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tatyana Lebedeva,RUS,15.34,,1,Heraklion,Jul 04
2,Hrysopiyí Devetzí,GRE,15.32,,1q1,Athens,Aug 21
3,Francoise Mbango Etone,CMR,15.30,,1,Athens,Aug 23
4,Yamilé Aldama,SUD,15.28,,1,Linz,Aug 02
5,Trecia Smith,JAM,15.16,,2,Linz,Aug 02
6,Magdelín Martínez,ITA,15.03,,1,Rome,Jun 26
7,Kéné Ndoye,SEN,15.00,,2,Heraklion,Jul 04
8,Baya Rahouli,ALG,14.89,,2q1,Athens,Aug 21
9,Anna Pyatykh,RUS,14.85,,1,Bydgoszcz,Jun 19
10,Olena Hovorova,UKR,14.78,,3,Bydgoszcz,Jun 19
11,Adelina Gavrila,ROU,14.71,,1,Bucharest,Aug 08
12,Qiuyan Huang,CHN,14.66,,2Q,Athens,Aug 21
13,Viktoriya Gurova,RUS,14.65,,2,Tula,Aug 01
14,Yusmay Bicet,CUB,14.61,,1,La Habana,Mar 04
15,Yelena Donkina,RUS,14.58,,4,Réthimno,Jun 23
16,Yelena Oleynikova,RUS,14.57,,2,Villeneuve d'Ascq,Jun 26
17,Olga Vasdeki,GRE,14.54,,7Q,Athens,Aug 21
18,Mariya Dimitrova,BUL,14.52,,1,Plovdiv,Jun 06
18,Natalya Safronova,BLR,14.52,,9Q,Athens,Aug 21
20,Oksana Rogova,RUS,14.50,,1,Kazan,Jul 09
21,Simona La Mantia,ITA,14.49,,2,Torino,Jun 04
22,Tiombé Hurd,USA,14.45,,1,Sacramento,Jul 11
23,Mariana Solomon,ROU,14.42,,10q1,Athens,Aug 21
24,Athanasía Pérra,GRE,14.39,,1,Lárisa,Jun 19
24,Yelena Ivanova,RUS,14.39,,4,Tula,Aug 01
1,Tatyana Lebedeva,RUS,15.36,i,1,Budapest,Mar 06
