rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Inessa Kravets,UKR,15.33,,1,Atlanta,Jul 31
2,Inna Lasovskaya,RUS,15.08,,1,Madrid,Jun 12
3,Sarka Kasparkova,CZE,14.98,,3,Atlanta,Jul 31
4,Ashia Hansen,GBR,14.78,,2,Sheffield,Aug 25
5,Tereza Marinova,BUL,14.62,,1,Sydney,Aug 25
6,Iva Prandzheva,BUL,14.61,,Q,Atlanta,Jul 29
7,Olena Hovorova,UKR,14.60,,Q,Atlanta,Jul 29
8,Anna Biryukova,RUS,14.56,,1,Mito,May 06
8,Ren Ruiping,CHN,14.56,,Q,Atlanta,Jul 29
10,Jelena Blazevica,LAT,14.55,,1,Riga,Jun 08
11,Olga Vasdeki,GRE,14.48,,1,Athens,Jun 15
12,Yelena Stahova,BLR,14.45,,1,Bialystok,Jun 17
13,Yamilé Aldama,CUB,14.43,,1,La Habana,Feb 16
14,Sheila Hudson,USA,14.41,,2,Stockholm,Jul 08
14,Galina Chistyakova,RUS,14.41,,1,London,Jul 12
16,Yelena Khlusovich,UKR,14.38,,Q,Atlanta,Jul 29
17,Iolanda Chen,RUS,14.35,,3,Moscow,Jun 07
18,Rodica Petrescu-Mateescu,ROU,14.34,,1,Bergen,Jun 28
19,Natalya Kayukova,RUS,14.25,,2,Sankt Peterburg,Jul 05
20,Virge Naeris,EST,14.19,A,1,Pietersburg,Apr 03
21,Xiangrong Wang,CHN,14.17,,2,Nanjing,May 06
21,Cynthea Rhodes,USA,14.17,,Q,Atlanta,Jun 16
21,Barbara Lah,ITA,14.17,,2,Lisboa,Jun 28
24,Olga Lidia Cepero,CUB,14.16,,2,La Habana,Feb 09
25,Petra Lobinger,GER,14.15,,Q,Köln,Jun 22
25,Sandrine Domain,FRA,14.15,,1,La Roche-sur-Yon,Jul 14
