rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Yargeris Savigne,CUB,14.99,,1,Paris Saint-Denis,Jul 08
1,Caterine Ibargüen,COL,14.99,A,1,Bogotá,Aug 13
3,Olha Saladuha,UKR,14.98,,1,"Eugene, OR",Jun 04
4,Olga Rypakova,KAZ,14.96,,1,Almaty,Jul 27
5,Paraskeví Papahrístou,GRE,14.72,,1,Haniá,Jun 11
6,Natalya Kutyakova,RUS,14.67,,1,Huelva,Jun 02
6,Mabel Gay,CUB,14.67,,4,Daegu,Sep 01
8,Josleidy Ribalta,CUB,14.61,,2,La Habana,Feb 18
9,Katja Demut,GER,14.57,,1,Wesel,Jun 13
10,Dailenys Alcántara,CUB,14.56,,3,La Habana,Feb 18
11,Alsu Murtazina,RUS,14.55,,1,Cheboksary,Jul 24
11,Níki Panéta,GRE,14.55,,2,Athína,Jul 30
13,Limei Xie,CHN,14.54,,1,Kobe,Jul 09
14,Natalia Iastrebova,UKR,14.50,,1,Yalta,Jun 01
14,Yamilé Aldama,GBR,14.50,,5,Daegu,Sep 01
16,Baya Rahouli,ALG,14.49,,1,Alger,Jul 27
17,Irina Litvinenko-Ektova,KAZ,14.48,,2,Almaty,Jul 27
17,Dana Veldáková,SVK,14.48,,3,London,Aug 05
19,Ruslana Tsykhotska,UKR,14.45,,2,Yalta,Jun 01
20,Simona La Mantia,ITA,14.43,,1,Palermo,May 14
21,Yarianna Martínez,CUB,14.42,,4,La Habana,Feb 18
21,Patricia Mamona,POR,14.42,,1,Lisboa,Jul 31
23,Yanmei Li,CHN,14.35,,2,Shanghai,May 15
23,Anna Kuropatkina,RUS,14.35,,1,Sochi,May 25
23,Aleksandra Kotlyarova,UZB,14.35,,1,Tashkent,Jun 12
23,Yana Borodina,RUS,14.35,,1,Moskva,Jun 15
1,Simona La Mantia,ITA,14.60,i,1,Paris-Bercy,Mar 05
