rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Li Huirong,CHN,14.54,,1,Sapporo,Aug 25
2,Sofia Bozhanova,BUL,14.06,,1,Sofia,Jun 03
3,Sheila Hudson,USA,14.04,,1,Durham,Jun 02
4,Li Jing,CHN,13.97,,2,Beijing,Jun 26
5,Irina Babakova,URS,13.92,,1,Moscow,Jun 03
6,Olga Kontsevaya,URS,13.80,,1,Sochi,May 13
7,Irina Melnikova,URS,13.68,,1,Sverdlovsk,Jul 31
8,Inara Curko,URS,13.67,,2,Moscow,Jun 09
9,Inna Lasovskaya,URS,13.65,,2,Kiev,Jul 07
10,Donna Crumety,USA,13.63,,2,Durham,Jun 02
11,Natalya Kayukova,URS,13.62,,3,Kiev,Jul 07
12,Fan Li,CHN,13.58,,3,Tianjin,Aug 07
13,Diana Wills,USA,13.51,,3,Norwalk,Jun 15
13,Li Shuhua,CHN,13.51,,-,Beijing,Jun 26
13,Yelena Semiraz,URS,13.51,,1,Lugansk,Jul 25
13,Tamara Malesev,YUG,13.51,,1,Sarajevo,Aug 18
17,Dagmar Urbankova,TCH,13.39,,1,Prague,Jul 21
18,Tatyana Kotova,URS,13.38,,2,Lugansk,Jul 25
19,Ragne Kytölä,FIN,13.37,,1,Oulu,Aug 05
19,Rong Hanmei,CHN,13.37,,,Tianjin,Aug 07
21,Natalya Shkarina,URS,13.31,,4,Kiev,Jul 07
22,Tatyana Fyodorova,URS,13.30,,5,Kiev,Jul 07
23,Vera Olenchenko,URS,13.28,,3,Moscow,Jun 03
23,Robyne Johnson,USA,13.28,,4,Norwalk,Jun 15
25,Liu Jingmin,CHN,13.26,,-,Beijing,Jun 26
1,Galina Chistyakova,URS,14.15,i,1,Moscow,Jan 14
2,Inna Lasovskaya,URS,14.09,i,1,Moscow,Feb 25
3,Inessa Kravets,URS,14.08,i,2,Moscow,Feb 25
4,Li Huirong,CHN,14.00,i,1,Beijing,Mar 23
5,Tatyana Fyodorova,URS,13.83,i,3,Moscow,Feb 25
