rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Joseph Ray,USA,4.14.4,,1,Philadelphia,Sep 13
2,Edward Fall,USA,4.15.0,,2,Philadelphia,Sep 13
3,Albert Hill,GBR,4.16.8,,2,Glasgow,Aug 09
4,Daniel Mason,NZL,4.18.0,,,England,Jun
4,James J. Connolly,USA,4.18.0,*e,3,Philadelphia,Sep 13
6,Elias Katz,FIN,4.19.0,,,,
7,A.B. Hagerty,GBR,4.20.5,e,1,Glasgow,Aug 09
8,Sven Lundgren,SWE,4.22.8,,1,Stockholm,Jul 21
9,Dennis O'Connell,USA,4.23.6,,1,Philadelphia,May 31
10,Charles Blewitt,GBR,4.23.8,,,,
11,Moran,IRL,4.25.0,,,,
12,Rudolf Falk,SWE,4.26.0,,2,Stockholm,Jul 21
13,Alf Halstvedt,NOR,4.27.7,,3,Stockholm,Jul 21
14,John Quinn,GBR,4.28.8,,3,London,Jul 05
15,T.J. McDuliff,CAN,4.29.6,,,,
16,F.J. de B. Collenette,GBR,4.30.0,,4,London,Jul 05
16,Michael A. Devaney,USA,4.30.0,,1,Jersey City,Aug 23
18,John C. Simmons,USA,4.31.8,,1,Hoboken,Jun 28
19,John McCosh,USA,4.32.8,,1,Chicago,Jun 07
20,Stone,USA,4.33.6,,1,Ames,May 31
21,Johnston,USA,4.35.8,,1,Pittsburgh,Jul 19
22,Clifford Manley,AUS,4.36.8,,2,London,Aug 04
23,W.B. Ross,GBR,4.40.0,,1,Glasgow,Jun 28
23,Johan Tronstad Larsen,NOR,4.40.0,,1,Kristiania,Aug 10
25,H.L. Sheaves,AUS,4.40.2,hcp,1,Sydney,Jan 11
