rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Albert Hill,GBR,4.13.8,,1,London,Jul 02
2,Paavo Nurmi,FIN,4.13.9,,1,Stockholm,Jul 10
3,Henry Stallard,GBR,4.14.2,,2,London,Jul 02
4,Joseph Ray,USA,4.14.8,,1,Berkeley,Jul 09
5,James Connolly,USA,4.17.2,,1,"Cambridge, Ma",Jul 23
6,Lucien Duquesne,FRA,4.18.0,,3,London,Jul 02
7,James Hatton,GBR,4.18.1,e,4,London,Jul 02
8,Charles Irish,USA,4.20.4,,1,Ithaka,May 14
9,William Trebilco,AUS,4.21.8,,1,Melbourne,May 02
10,Ferrucio Bruni,ITA,4.22.0,,1,Este,Oct 03
11,Ray Buker,USA,4.22.2,,1,"Cambridge, Ma",May 21
11,Edvin Wide,SWE,4.22.2,,1,Stockholm,Sep 11
13,Ray Watson,USA,4.22.4,,1,Columbia,May 28
14,Miller,USA,4.23.0,,1,Washington,May 28
15,Michael Devaney,USA,4.23.2,,1,Jersey City,Jun 19
16,Thomas Campbell,USA,4.24.0,,1,New Haven,May 14
17,Gordon McGinnis,USA,4.24.8,,1,Urbana,May 20
18,Walter Higgins,USA,4.25.0,,1,New York,May 07
19,Dennis O'Connell,USA,4.25.6,e,2,New Haven,May 14
20,Edwin Mejia,USA,4.26.0,,1,Berkeley,Mar 31
20,Richard Harrison,USA,4.26.0,,1,Lafayette,May 21
22,Jenö Némethy,HUN,4.26.5,,1,Budapest,Jul 10
23,Duncan McPhee,GBR,4.26.6,,1,Manchester,Jul 23
24,Albert Sprott,USA,4.27.0,,1,Berkeley,Mar 19
25,Arthur Forward,USA,4.27.4,e,3,Berkeley,Mar 19
25,Stanley Graham,USA,4.27.4,,1,Des Moines,May 21
