rank,name,nat,perf_0,perf_1,perf_2,city,date
1,John Paul Jones,USA,4.15.4,,1,Cambridge,May 27
2,Edmond Hanavan,USA,4.17.5,e,2,Cambridge,May 27
2,Wilton Paull,USA,4.17.5,e,3,Cambridge,May 27
4,Abel Kiviat,USA,4.19.6,,1,Pittsburgh,Jul 01
5,Oscar Hedlund,USA,4.21.0,,1,"Boston, MA",Jun 24
5,Douglas McNicol,GBR,4.21.0,,1,London,Jul 01
7,Tel Schirnding Berna,USA,4.22.0,relay,-,Philadelphia,Apr 29
8,Neville Hill,NZL,4.22.4,,1,Wellington,Dec 16
8,Jack Tait,CAN,4.22.4,e,2,London,Jul 01
10,Edward Owen,GBR,4.22.6,e,3,London,Jul 01
11,Herbert Jacques,USA,4.23.6,,1,"Cambridge, MA",May  6
12,Albert Hare,GBR,4.24.2,,,London,Jul 05
13,Roy L. Keith,USA,4.24.4,,1,"Springfield, MA",May 20
14,Arnold Treble,GBR,4.25.2,,,(Sussex),
15,Harry Lee,USA,4.26.4,,1,"Palo Alto, CA",Apr  1
15,John Bell,IRL,4.26.4,,,,
17,Irving C. Bowne,USA,4.26.6,,1,"Travers Island, NY",Jun 24
18,Lawrence McKenzie,USA,4.26.8,,1,"Cambridge, MA",May 20
19,W.L. Johnson,USA,4.27.8,,1,"Minneapolis, MN",Jun  3
20,Philip Noël-Baker,GBR,4.28.2,,1,London,Jul 11
21,L.E. Baxter,NZL,4.28.3,e,2,Christchurch,Mar 18
22,C.H. Pugh,NZL,4.30.0,e,3,Christchurch,Mar 18
22,Wood,USA,4.30.0,,1,"Berkeley, CA",Apr 22
22,Antti Heikkilä,FIN,4.30.0,,2,,
25,Don,USA,4.30.2,,1,Princeton,May 06
