rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Glenn Cunningham,USA,4.07.2,,1,Princeton,Jun 18
2,Louis Zamperini,USA,4.08.3,,1,Minneapolis,Jun 18
3,Charles Fenske,USA,4.08.8,,2,Minneapolis,Jun 18
4,Archie San Romani,USA,4.10.4,,2,Princeton,Jun 18
5,Melverne Trutt,USA,4.11.4,,2,Columbus,May 21
6,James Alford,GBR,4.11.5,,1,Sydney,Feb 12
7,Joseph Mostert,BEL,4.11.6,,3,Princeton,Jun 18
8,Gerald Backhouse,AUS,4.12.3,e,2,Sydney,Feb 12
9,Blaine Rideout,USA,4.12.4,,4,Princeton,Jun 18
10,James Smith,USA,4.12.5,,2,Bloomington,May 28
11,Vernon-Patrick Boot,NZL,4.12.6,e,3,Sydney,Feb 12
12,William Southworth,USA,4.13.0,,3,Bloomington,May 28
12,Greg Rice,USA,4.13.0,,4,Bloomington,May 28
14,Gene Venzke,USA,4.13.1,,2,Pottstown,May 28
15,Sydney Wooderson,GBR,4.13.4,,1,London,Jul 16
16,Howard Borck,USA,4.13.9,,1,New York,Jun 04
16,Peter Bradley,USA,4.13.9,,5,Princeton,Jun 18
18,Denis Pell,GBR,4.14.2,,2,London,Jul 16
19,Alex Northrup,USA,4.14.3,,2,New York,Jun 04
20,Arthur Clarke,CAN,4.14.4,e,4,Sydney,Feb 12
20,Charles Mehlert,USA,4.14.4,,2,Berkeley,Apr 09
22,Bernard Eeles,GBR,4.15.2,e,5,Sydney,Feb 12
23,John Munski,USA,4.15.9,,1,Austin,Apr 02
24,Jack Emery,GBR,4.16.2,,1,Oakengates,Jun 25
25,Henry Nielsen,DEN,4.16.8,,1,København,Jun 10
1,Gene Venzke,USA,4.11.6,i,2,New York,Feb 19
2,Glenn Cunningham,USA,4.04.4,i,1,Hanover,Mar 03
