rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jack Lovelock,NZL,4.07.6,,1,Princeton,Jul 15
2,William Bonthron,USA,4.08.7,,2,Princeton,Jul 15
3,Glenn Cunningham,USA,4.09.8,,1,Chicago,Jun 17
4,Raymond Sears,USA,4.14.1,,1,Milwaukee,Jun 02
5,Reginald Thomas,GBR,4.14.2,,1,London,Jul 08
6,Thomas Riddell,GBR,4.15.0,,1,Glasgow,Aug 05
7,Charles Hornbostel,USA,4.15.1,,1,"Lafayette, IN",May 06
7,William Lauck,USA,4.15.1,,1,"Charlottesville, VA",May 13
9,Herbert Lewis,USA,4.15.7,,1,"Durham, NC",May 20
10,Frank Crowley,USA,4.16.5,,1,"West Point, NY",May 20
11,Dean Woolsey,USA,4.17.2,,2,Lafayette,May 06
12,William Howell,USA,4.18.3,,1,Champaign,May 13
13,Friedrich-Wilhelm Kaufmann,GER,4.18.7,e,3,London,Aug 19
14,Charles Popejoy,USA,4.19.6,,2,Indianapolis,May 27
15,Ward Hardman,USA,4.19.8,,1,West Point,May 27
16,Cyril Ellis,GBR,4.20.2,,1,Bourneville,May 27
17,Lyle Hutton,USA,4.20.6,,1,Galesburg,May 20
18,Glen Dawson,USA,4.21.0,,1,Toronto,Sep 04
1,Frank Crowley,USA,4.15.6,i,1,New York,Mar 04
2,Dean Woolsey,USA,4.15.2,i,1,Chicago,Mar 11
