rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Archie San Romani,USA,4.09.0,,1,Princeton,Oct 03
2,Jack Lovelock,NZL,4.10.1,,2,Princeton,Oct 03
3,Donald Lash,USA,4.10.8,,1,Columbus,May 23
3,Sydney Wooderson,GBR,4.10.8,,1,Chelmsford,Jun 23
5,Charles Fenske,USA,4.10.9,,2,Columbus,May 23
6,Robert Graham,GBR,4.12.5,,1,Glasgow,Jun 27
7,Glenn Cunningham,USA,4.13.0,,3,Princeton,Oct 03
8,Gene Venzke,USA,4.13.4,,1,Princeton,Jun 13
9,Thomas Deckard,USA,4.15.0,,3,Columbus,May 23
10,James Smith,USA,4.16.0,,4,Columbus,May 23
11,George O'Brien,USA,4.16.4,,5,Columbus,May 23
12,Norman Bright,USA,4.16.5,,1,Berkeley,Mar 28
13,Børge Larsen,DEN,4.16.8,,1,København,Jun 26
14,Bernard Eeles,GBR,4.17.6,,2,London,Jun 01
14,Kaare Nerdrum,NOR,4.17.6,,2,København,Jun 26
16,Thomas Sexton,USA,4.18.4,,1,Columbus,Jun 13
17,Jimmy Doyle,IRL,4.18.6,,,Dublin,Jul 31
18,Reginald Thomas,GBR,4.19.2,,3,London,Apr 11
19,Clerke Scholtz,RSA,4.19.6,,,,
20,Charles Nimmo,USA,4.19.7,,1,Palo Alto,Apr 11
21,William Daly,USA,4.19.8,,3,Princeton,Jun 13
22,Gerald Backhouse,AUS,4.24.2,,1,Hobart,Jan 15
1,Joseph Mangan,USA,4.11.0,i,1,New York,Feb 01
2,Glenn Cunningham,USA,4.10.7,i,2,New York,Feb 15
3,Gene Venzke,USA,4.10.2,i,1,New York,Feb 15
