rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Thomas Cavanaugh,USA,4.17.8,,1,Newton,May 17
2,Ray Watson,USA,4.19.8,,2,Glasgow,Aug 02
3,Melvin Hall,USA,4.20.2,,1,Urbana,May 16
4,William Goodwin,USA,4.20.4,,1,Travers Island,Jun 21
5,Rowland Payne,USA,4.21.2,,1,Waterville,May 05
5,William Seagrove,GBR,4.21.2,,1,London,Jun 21
7,Herbert Johnston,GBR,4.21.8,,2,London,Jun 21
8,Walter Porter,GBR,4.22.2,,3,London,Jun 21
9,Henry Stallard,GBR,4.22.8,,1,Woolwich,Jun 07
10,Ray Buker,USA,4.23.2,,1,Buffalo,Jun 07
11,Aubrey Newman,USA,4.23.4,,1,West Point,May 17
11,Arthur Clark,GBR,4.23.4,e,2,Northampton,Aug 09
13,George Webber,GBR,4.23.5,,4,London,Jun 21
14,Cyril Ellis,GBR,4.23.6,e,4,Northampton,Aug 09
15,Schuyler Enck,USA,4.23.8,,1,Cambridge (MA),May 31
15,Christian Bruusgaard,NOR,4.23.8,,1,Kristiania,Sep 13
17,Bill Kerr,USA,4.24.4,,1,Palo Alto,Apr 12
18,Wayne Johnson,USA,4.24.6,,1,South Bend,May 24
19,Jim Reese,USA,4.24.8,,1,Austin,Apr 12
20,Edward Kirby,USA,4.25.2,e,2,West Orange,Sep 06
21,William Cox,USA,4.25.4,,1,Philadelphia,May 17
22,Glen Kreider,USA,4.25.6,,1,Madison,May 17
23,Edvin Wide,SWE,4.25.8,,1,Stockholm,Aug 31
24,George Elleson,USA,4.25.9,,1,Beloit,May 31
25,Malcolm Boyd,AUS,4.26.4,,1,Melbourne,Jan 19
