rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Gaston Reiff,BEL,4.06.2,,1,Paris,May 21
2,Lennart Strand,SWE,4.07.2,,1,Göteborg,Aug 11
3,Jim Newcomb,USA,4.07.7,,1,Los Angeles,Jun 09
4,Robert McMillen,USA,4.07.8,,2,Los Angeles,Jun 09
5,Rune Persson,SWE,4.08.4,,2,Göteborg,Aug 11
6,Patrik El Mabrouk,FRA,4.09.2,,2,Paris,May 21
6,Karl-Erik Karlsson,SWE,4.09.2,,3,Göteborg,Aug 11
8,Ilmari Taipale,FIN,4.09.4,,1,Helsinki,Jul 10
9,John Twomey,USA,4.09.8,,3,Los Angeles,Jun 09
10,Roger Bannister,GBR,4.09.9,,1,Christchurch,Dec 30
11,Olle Åberg,SWE,4.10.0,,4,Göteborg,Aug 11
11,Sven Gottfridsson,SWE,4.10.0,,5,Göteborg,Aug 11
13,Donald Gehrmann,USA,4.10.2,,1,Milwaukee,Jun 10
14,George Wade,USA,4.10.3,,1,New York,May 27
15,Bill McGuire,USA,4.10.7,,1,Columbia,May 13
16,Bob Karnes,USA,4.10.9,,2,Columbia,May 13
17,Bill Parnell,CAN,4.11.0,,1,Auckland,Feb 11
18,Marcel Hansenne,FRA,4.11.2,,3,Paris,May 21
19,Leonard Truex,USA,4.11.5,,2,Madison,Jun 20
20,Fred Wilt,USA,4.11.7,,1,Reading,May 28
20,Kaare Vefling,NOR,4.11.7,,4,Los Angeles,Jun 09
22,Leonard Eyre,GBR,4.11.8,,2,Auckland,Feb 11
22,Jacques Vernier,FRA,4.11.8,,4,Paris,May 21
24,Donald McEwen,CAN,4.12.0,,1,Champaign,May 13
25,Bill Mack,USA,4.12.1,,1,Columbus,Apr 22
1,Bill Mack,USA,4.09.6,i,1,East Lansing,Feb 18
2,Fred Wilt,USA,4.09.3,i,2,New York,Jan 28
2,Donald Gehrmann,USA,4.09.3,i,1,New York,Jan 28
