rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Paavo Nurmi,FIN,4.15.2,,1,"Cambridge, Ma",May 22
2,Lloyd Hahn,USA,4.16.9,,1,Los Angeles,Apr 25
3,Bertram MacDonald,GBR,4.18.0,,1,London,Jul 18
4,James Connolly,USA,4.18.2,,2,"Cambridge, Ma",May 22
5,Cyril Ellis,GBR,4.18.4,e,2,London,Jul 18
6,Jim Reese,USA,4.18.8,,1,Chicago,Jun 13
7,Nick Carter,USA,4.19.4,,1,Los Angeles,May 16
7,Ray Buker,USA,4.19.4,,1,San Francisco,Jul 04
9,Arnold Gillette,USA,4.19.5,,3,Chicago,Jun 13
10,René Wiriath,FRA,4.20.2,,1,Paris,May 10
11,Chesley Unruh,USA,4.20.4,,2,Los Angeles,May 16
12,Robert McAlpine-Downie,GBR,4.20.8,e,2,Dublin,Jul 11
13,Ray Dodge,USA,4.20.9,,1,København,Aug 09
14,Douglas Lowe,GBR,4.21.0,,1,Cambridge (MA),Jul 11
15,Henry Stallard,GBR,4.21.2,e,3,Dublin,Jul 11
16,Les Heilman,USA,4.21.4,e,3,Los Angeles,May 16
17,Leo Larrivee,USA,4.21.8,,1,Cambridge (MA),May 23
18,Ralph Starr,GBR,4.22.0,e,2,Cambridge (MA),Jul 11
19,William Cox,USA,4.22.2,,1,Chicago,Jun 06
20,William Dooley,USA,4.23.0,,,Cambridge (MA),May 22
21,Georges Leclerc,FRA,4.23.2,,2,Paris,May 10
22,Albert Larsen,DEN,4.23.5,,2,Köbenhavn,Aug 09
23,Willard Arnold,USA,4.23.6,,1,Ann Arbor,May 09
23,Herbert Johnston,GBR,4.23.6,,1,London,Aug 03
23,William Goodwin,USA,4.23.6,,1,East Orange,Aug 22
