rank,name,nat,perf_0,perf_1,perf_2,city,date
1,George Butterfield,GBR,4.18.4,,1,London,Jul 07
2,John McGough,GBR,4.19.2,e,2,London,Jul 07
3,John W. Lee,GBR,4.19.4,e,3,London,Jul 07
4,Reginald Crabbe,GBR,4.21.0,,1,Cambridge,Mar 09
5,Anthony R. Welsh,GBR,4.21.2,,1,London,Mar 24
5,Francis Knott,GBR,4.21.2,e,4,London,Jul 07
7,Arthur Robertson,GBR,4.21.6,e,5,London,Jul 07
8,Albert Rodgers,USA,4.22.8,,1,New York,Sep 08
9,Joseph Deakin,GBR,4.23.0,,1,Spa,Sep 16
10,Warren E. Schutt,USA,4.24.0,e,2,London,Mar 24
11,Guy Haskins,NZL,4.24.2,e,3,New York,Sep 08
12,Harvey Cohn,USA,4.26.0,,2,New York,Sep 8
13,Harry L. Coe,USA,4.26.8,*,1,Ann Arbor,Mar 10
14,C. Warren,IRL,4.28.0,,1,Cork,Jul 29
15,B. Cronin,IRL,4.28.4,e,2,Cork,Jul 29
16,Hector Burk,NZL,4.28.6,,1,Dunedin,Mar 03
17,W.T. Minot,USA,4.28.8,,1,Cambridge/MA,Apr 27
18,George Morphy,IRL,4.30.8,,1,Dublin,Jun 04
19,Edvard Dahl,SWE,4.31.0,,,Stockholm,Aug 3
20,E.F. Judson,GBR,4.31.6,*,1,Guildford,Jun 04
21,John H. Prendeville,NZL,4.31.8,e,2,Dunedin,Mar 03
21,James Maloney,USA,4.31.8,rel,-,Philadelphia,Apr 28
23,Ivo Fairbairn-Crawford,IRL,4.32.2,e,2,Dublin,Jun 04
24,Robert Todd,USA,4.32.4,,1,New York,Sep 03
25,Horace Ramey,USA,4.32.6,rel,-,Philadelphia,Apr 28
1,Melvin W. Sheppard,USA,4.22.8,iyrel,-,New York,Feb 03
