rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Charles Henderson-Hamilton,GBR,4.17.8,,1,London,Mar 31
2,Anthony R. Welsh,GBR,4.19.4,e,2,London,Mar 31
3,Henry F. F. Coggin,GBR,4.21.4,,1,Cambridge,Mar 18
4,J.C. Kemp,GBR,4.21.6,e,3,London,Mar 31
5,Alfred Shrubb,GBR,4.22.0,,1,Auckland,Apr 1
6,James P. Sullivan,USA,4.22.8,,1,New York,Sep 09
7,Gregory Wheatley,AUS,4.23.0,,1,Sydney,Nov 11
8,Hector Burk,NZL,4.23.1,e,2,Sydney,Nov 11
9,Harvey W. Cohn,USA,4.23.5,e,2,New York,Sep 09
10,John McGough,GBR,4.24.2,,1,Glasgow,Jun 24
11,David Munson,USA,4.24.4,,1,Ithaca,May 6
12,James Lightbody,USA,4.25.0,,1,Chicago,Jun 03
13,George Butterfield,GBR,4.25.2,,1,London,Jul 01
14,A.M. Matthews,GBR,4.25.8,e,2,Glasgow,Jun 24
15,John Ranken,GBR,4.26.2,e,3,Glasgow,Jun 24
15,E. Gardner,GBR,4.26.2,e,3,London,Jul 01
17,Melvin Sheppard,USA,4.28.6,,1,Ithaca,May 14
18,James Roberts,GBR,4.29.2,,1,,Jul
19,William G. Frank,USA,4.29.5,ehcp,1rB,New York,Apr 15
20,George Morphy,IRL,4.29.6,,1,Dublin,Jun 24
21,Reginald Percy Crabbe,GBR,4.30.0,,1,London,Nov
22,John Culhane,IRL,4.30.4,,1,Cork,Jul 23
23,Ivo Fairbairn-Crawford,IRL,4.30.8,e,3,Edinburgh,Jul 15
24,J. McAuliffe,IRL,4.31.0,e,2,Cork,Jul 23
25,Charles B. Alcott,USA,4.32.2,,1,New Haven,May 20
1,Frank Nebrick,USA,4.27.0,iy,1hcp,New York,Mar 25
