rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Hicham El Guerrouj,MAR,3.48.28,,1,Rome,Jul 12
2,William Chirchir,KEN,3.49.49,,2,Rome,Jul 12
3,Rui Silva,POR,3.49.50,,3,Rome,Jul 12
4,Laban Rotich,KEN,3.50.16,,4,Rome,Jul 12
5,Cornelius Chirchir,KEN,3.50.69,,5,Rome,Jul 12
6,Reyes Estévez,ESP,3.51.82,,6,Rome,Jul 12
7,Abdelkader Hachlaf,MAR,3.52.20,,7,Rome,Jul 12
8,David Kiplak,KEN,3.52.45,,4,Oslo,Jun 28
9,Juan Carlos Higuero,ESP,3.52.49,,8,Rome,Jul 12
9,Vyacheslav Shabunin,RUS,3.52.49,,4,London,Aug 23
11,Bernard Lagat,KEN,3.52.63,,3,Eugene,May 26
12,Craig Mottram,AUS,3.52.90,,5,Oslo,Jun 28
13,Bouabdellah Tahri,FRA,3.52.95,,8,Rome,Jul 12
14,Hudson Santos de Souza,BRA,3.52.97,,10,Rome,Jul 12
15,Anthony Whiteman,GBR,3.53.21,,6,Oslo,Jun 28
16,Michael Too,KEN,3.54.60,,9,Oslo,Jun 28
17,Andrew Graffin,GBR,3.54.70,,7,London,Aug 23
18,Seneca Lassiter,USA,3.55.30,,4,Eugene,May 26
19,David Lelei,KEN,3.55.49,,1,Portland,May 18
20,Ibrahim Aden,USA,3.55.53,,5,Eugene,May 26
21,Christian Obrist,ITA,3.55.55,,11,Rome,Jul 12
22,Bryan Berryhill,USA,3.55.60,,2,Portland,May 18
23,Benjamin Kipkurui,KEN,3.55.64,,6,Eugene,May 26
24,Franek Haschke,GER,3.55.85,,12,Rome,Jul 12
24,John Mayock,GBR,3.55.85,,8,London,Aug 23
