rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Asbel Kipruto Kiprop,KEN,3.48.50,,1,"Eugene, OR",Jun 07
2,Haron Keitany,KEN,3.48.78,,2,"Eugene, OR",Jun 07
3,Deresse Mekonnen,ETH,3.48.95,,1,Oslo,Jul 03
4,William Biwott Tanui,KEN,3.49.29,,2,Oslo,Jul 03
5,Augustine Kiprono Choge,KEN,3.50.22,,3,Oslo,Jul 03
6,Mekonnen Gebremedhin,ETH,3.50.74,,4,Oslo,Jul 03
7,Jeffrey Riseley,AUS,3.51.25,,5,Oslo,Jul 03
8,Andrew Baddeley,GBR,3.51.83,,2,Ostrava,Jun 17
9,Nathan Brannen,CAN,3.52.63,,3,"Eugene, OR",Jun 07
10,Bernard Lagat,USA,3.52.71,,1,London,Jul 25
11,Gideon Gathimba,KEN,3.52.98,,3,Ostrava,Jun 17
12,Leonel Manzano,USA,3.53.01,,2,London,Jul 25
13,Belal Mansoor Ali,BRN,3.53.05,,4,"Eugene, OR",Jun 07
14,Lopez Lomong,USA,3.53.35,,3,London,Jul 25
15,Nicholas Kemboi,KEN,3.53.43,,5,"Eugene, OR",Jun 07
16,Vickson Naran Polonet,KEN,3.54.09,,5,Ostrava,Jun 17
17,Collis Birmingham,AUS,3.54.30,,4,London,Jul 25
18,Evan Jager,USA,3.54.35,,7,"Eugene, OR",Jun 07
19,Daniel Lemashon Salel,KEN,3.54.72,,6,Ostrava,Jun 17
20,Shedrack Kibet Korir,KEN,3.54.77,,8,"Eugene, OR",Jun 07
21,James Brewer,GBR,3.54.80,,6,London,Jul 25
22,Henok Legesse,ETH,3.54.81,,9,"Eugene, OR",Jun 07
23,Johan Cronje,RSA,3.54.84,,7,London,Jul 25
24,Jeremy Roff,AUS,3.55.05,,8,London,Jul 25
25,Thomas Lancashire,GBR,3.55.19,,9,London,Jul 25
