rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Sydney Wooderson,GBR,4.07.4,,1,London,May 29
2,Joseph Mostert,BEL,4.10.4,,1,Helsinki,Aug 18
3,Glenn Cunningham,USA,4.10.7,,1,New Orleans,Jan 01
4,Blaine Rideout,USA,4.10.9,,2,New Orleans,Jan 01
5,Charles Fenske,USA,4.11.0,,1,Princeton,Jun 17
6,Louis Zamperini,USA,4.11.2,,1,New York,May 27
7,Archie San Romani,USA,4.11.7,e,2,Memphis,May 12
7,Walter Mehl,USA,4.11.7,,1,Minneapolis,May 27
9,Denis Pell,GBR,4.12.0,,2,London,Jul 08
9,Taisto Mäki,FIN,4.12.0,,2,Helsinki,Aug 18
11,Toivo Sarkama,FIN,4.12.2,,3,Helsinki,Aug 18
12,Niilo Hartikka,FIN,4.12.6,,4,Helsinki,Aug 18
13,John Woodruff,USA,4.12.8,,1,Bloomington,May 13
14,Melverne Trutt,USA,4.13.3,e,2,Bloomington,May 13
15,Cecil Cole,USA,4.13.8,,3,Berkeley,Jun 21
16,Wayne Rideout,USA,4.14.1,,1,New Brunswick,Jun 24
17,James Davis,USA,4.14.2,,1,Chapel Hill,May 20
18,Leslie MacMitchell,USA,4.14.3,,1,Travers Island,May 20
19,Vernon-Patrick Boot,NZL,4.14.6,,1,Wellington,Jan 07
19,John Munski,USA,4.14.6,,3,Los Angeles,Jun 17
21,Arthur Collyer,GBR,4.15.0,,3,London,Jul 08
22,Frits de Ruyter,NED,4.15.4,,4,London,Jul 08
23,Curtis Giddings,USA,4.15.6,,2,New York,May 27
24,Ed Holderman,USA,4.15.7,,4,Los Angeles,Jun 17
25,Marston Girard,USA,4.15.8,,5,Los Angeles,Jun 17
25,James Alford,GBR,4.15.8,,5,London,Jul 08
1,Wayne Rideout,USA,4.10.9,i,2,Boston,Feb 11
