rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ronald Kwemoi,KEN,3:49.04,,1r2,"Eugene, OR",May 27
2,Elijah Motonei Manangoi,KEN,3:49.08,,2r2,"Eugene, OR",May 27
3,Timothy Cheruiyot,KEN,3:49.64,,3r2,"Eugene, OR",May 27
4,Vincent Kibet,KEN,3:51.17,,4r2,"Eugene, OR",May 27
5,Thiago Andrè,BRA,3:51.99,,1r1,"Eugene, OR",May 27
5,Clayton Murphy,USA,3:51.99,,5r2,"Eugene, OR",May 27
7,Abdalaati Iguider,MAR,3:52.77,,6r2,"Eugene, OR",May 27
8,Ben Blankenship,USA,3:53.04,,7r2,"Eugene, OR",May 27
9,David Torrence,PER,3:53.21,,1,"Concord, MA",Jun 01
10,Filip Ingebrigtsen,NOR,3:53.23,,8r2,"Eugene, OR",May 27
11,Chris O'Hare,GBR,3:53.34,,2r1,"Eugene, OR",May 27
12,Bethwell Kiprotich Birgen,KEN,3:53.50,,9r2,"Eugene, OR",May 27
13,Charlie Grice,GBR,3:53.62,,10r2,"Eugene, OR",May 27
14,Henrik Ingebrigtsen,NOR,3:53.79,,3r1,"Eugene, OR",May 27
15,Jakub Holua,CZE,3:53.97,,4r1,"Eugene, OR",May 27
16,Fouad Elkaam,MAR,3:54.39,,5r1,"Eugene, OR",May 27
17,Luke Mathews,AUS,3:54.53,,6r1,"Eugene, OR",May 27
18,Robert Domanic,USA,3:54.73,,2,"Concord, MA",Jun 01
19,Kyle Merber,USA,3:54.78,,3,"Concord, MA",Jun 01
20,Jake Wightman,GBR,3:54.92,,1,Birmingham ENG,Aug 20
21,Charles Philibert-Thiboutot,CAN,3:55.14,,4,"Concord, MA",Jun 01
22,Andrew Wheating,USA,3:55.23,,7r1,"Eugene, OR",May 27
23,Trevor Dunbar,USA,3:55.54,,5,"Concord, MA",Jun 01
24,Lopez Lomong,USA,3:55.67,,8r1,"Eugene, OR",May 27
25,Morgan McDonald,AUS,3:55.79,,2,Dublin (Morton Stadium),Jul 12
