rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ralph Hill,USA,4.12.4,,1,Eugene,May 17
2,Rufus Kiser,USA,4.13.0,,2,Eugene,May 17
3,Reginald Thomas,GBR,4.14.0,,1,Hamilton,Aug 23
4,George Lermond,USA,4.15.2,,1,West Point,May 24
4,Jules Ladoumégue,FRA,4.15.2,,1,London,Aug 02
6,George Bullwinkle,USA,4.15.8,,2,New York,Jun 07
7,Luigi Beccali,ITA,4.16.0,,1,Milan,Jun 15
8,Ray Swartz,USA,4.16.6,,1,East Lansing,May 17
8,Eino Purje,FIN,4.16.6,,1,Stockholm,Jun 12
10,Jerry Cornes,GBR,4.17.0,,1,Oxford,Jun 21
11,Jack Walter,USA,4.18.6,,1,Milwaukee,May 23
12,Ray Putnam,USA,4.18.9,,1,Des Moines,May 31
13,Roger Trapnell,GBR,4.19.2,,2,Cambridge,Jun 13
14,Norwood Hallowell,USA,4.19.3,e,2,Cambridge (MA),May 31
14,Joe Spivak,USA,4.19.3,,1,Chicago,Jun 07
16,Ray Conger,USA,4.19.8,,1,Pittsburgh,Aug 23
17,Edwin Clapham,USA,4.19.9,,2,South Bend,May 17
18,Howard Dawson,USA,4.20.0,,1,Princeton,May 10
19,Cyril Ellis,GBR,4.20.2,,3,London,Aug 02
19,Augustus Moore,USA,4.20.2,,1,Jersey City,Aug 09
21,Birger Kraft,SWE,4.20.3,,2,Stockholm,Jun 12
22,Janusz Kusocinski,POL,4.20.8,,1h,London,Jul 04
23,Thomas Riddell,GBR,4.21.0,,1,Glasgow,Aug 02
24,Randolph Rose,NZL,4.21.2,e,2,Wellington,Mar 01
24,William Whyte,AUS,4.21.2,,1,Melbourne,Jan 25
24,Jack Squires,USA,4.21.2,,1,Logan,May 17
1,Paul Martin,SUI,4.15.6,i,2,New York,Mar 12
2,Ray Conger,USA,4.15.2,i,1,New York,Mar 12
2,Ray Conger,USA,4.15.2,i,1,New York,Mar 12
