rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jim Ryun,USA,3.51.3,,1,Berkeley,Jul 17
2,Kipchoge Keino,KEN,3.53.4,,1,London,Aug 20
3,Jim Grelle,USA,3.55.4,,2,Compton,Jun 04
4,Neill Duggan,GBR,3.56.1,,2,San Diego,Jun 11
5,Alan Simpson,GBR,3.57.1,,2,London,Aug 20
6,Dyrol Burleson,USA,3.57.3,,3,Compton,Jun 04
7,Cary Weisiger,USA,3.58.0,,4,Compton,Jun 04
8,Bob Day,USA,3.58.4,,3,San Diego,Jun 11
8,Ian Studd,NZL,3.58.4,,3,Kingston,Aug 13
10,Harald Norpoth,FRG,3.58.8,,1,Hamburg,May 19
10,Richard Romo,USA,3.58.8,,1,Los Angeles,Aug 10
12,Roscoe Divine,USA,3.59.1,,2,Eugene,Jun 02
12,David Bailey,CAN,3.59.1,,3,San Diego,Jun 11
14,Derek Graham,GBR,3.59.2,,2,London,Aug 20
15,Walter Wilkinson,GBR,3.59.3,,4,Kingston,Aug 13
16,Tim Danielson,USA,3.59.4,,4,Eugene,Jun 02
16,Ted Nelson,USA,3.59.4,,2,Los Angeles,Aug 10
18,Lamprechts De Villers,RSA,3.59.7,,1,Stellenbousch,Nov 11
19,Wade Bell,USA,3.59.8,,3,Eugene,Jun 02
19,Keith Wheeler,AUS,3.59.8,,6,Kingston,Aug 13
21,Mike Wiggs,GBR,4.00.3,,2,Dublin,Sep 18
22,Ralph Doubell,AUS,4.00.5,,4,London,Aug 20
22,John McGrow,GBR,4.00.5,,2,Brighton,Aug 21
24,Conrad Nightingale,USA,4.00.9,,1,"Columbia, MO",May 14
25,Ergas Leps,CAN,4.01.0,,7,Kingston,Aug 13
