rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Thomas Wessinghage,FRG,3.52.50,,1,Stockholm,Jul 03
2,Jozef Plachy,TCH,3.52.59,,2,Stockholm,Jul 03
3,Steve Ovett,GBR,3.52.8,,1,Oslo-Stovner,Sep 20
4,Steve Scott,USA,3.52.93,,3,Stockholm,Jul 03
5,Wilson Waigwa,KEN,3.53.2,,1,Oslo,Jun 27
6,Filbert Bayi,TAN,3.53.5,,2,Oslo,Jun 27
7,Frank Clement,GBR,3.54.2,,4,Oslo,Jun 27
8,John Robson,GBR,3.54.3,,5,Oslo,Jun 27
9,David Moorcroft,GBR,3.55.3,,6,Oslo,Jun 27
10,Graham Williamson,GBR,3.55.82,,2,London,Sep 15
11,Antti Loikkanen,FIN,3.56.18,,4,Stockholm,Jul 03
12,Ray Flynn,IRL,3.56.2,,3,Frankfurt,Sep 05
13,John Walker,NZL,3.56.4,,1,Auckland,Jan 28
14,Ari Paunonen,FIN,3.56.71,,5,Stockholm,Jul 03
15,Brendan Foster,GBR,3.56.97,,2,Gateshead,Jul 09
16,Francis Gonzalez,FRA,3.57.3,,2,Tokyo,Sep 25
17,Eamonn Coghlan,IRL,3.57.4,,2,Auckland,Jan 28
18,Steve Cram,GBR,3.57.43,,4,London,Jul 02
19,Dick Quax,NZL,3.57.5,,6,Oslo,Jun 27
19,Christopher Herle,FRG,3.57.5,,4,Frankfurt,Sep 05
21,Lars Ericsson,SWE,3.57.67,,6,Stockholm,Jul 03
22,Michael Lederer,FRG,3.57.7,,5,Frankfurt,Sep 05
23,Tim Hutchings,GBR,3.57.83,,5,London,Jul 02
24,Niall O´Shaughnessy,IRL,3.57.8,,3,Dublin,Jul 12
25,Jerald  Jones,USA,3.57.9,,7,Oslo,Jun 27
25,Willy Polleunis,BEL,3.57.9,,1,Sittard,Sep 09
