rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ayanleh Souleiman,DJI,3:47.32,,1r2,"Eugene, OR",May 31
2,Silas Kiplagat,KEN,3:47.88,,2r2,"Eugene, OR",May 31
3,Aman Wote,ETH,3:48.60,,3r2,"Eugene, OR",May 31
4,Abdalaati Iguider,MAR,3:49.09,,4r2,"Eugene, OR",May 31
5,James Kiplagat Magut,KEN,3:49.43,,5r2,"Eugene, OR",May 31
6,Collins Cheboi,KEN,3:49.56,,6r2,"Eugene, OR",May 31
7,Nicholas Willis,NZL,3:49.83,,2,Oslo,Jun 11
8,Homiyu Tesfaye,GER,3:49.86,,3,Oslo,Jun 11
9,Asbel Kiprop,KEN,3:50.26,,7r2,"Eugene, OR",May 31
10,Matthew Centrowitz,USA,3:50.53,,8r2,"Eugene, OR",May 31
11,Johan Cronje,RSA,3:50.70,,9r2,"Eugene, OR",May 31
12,Henrik Ingebrigtsen,NOR,3:50.72,,4,Oslo,Jun 11
13,Bethwell Birgen,KEN,3:51.12,,10r2,"Eugene, OR",May 31
14,Mahiedine Mekhissi-Benabbad,FRA,3:51.55,,5,Oslo,Jun 11
15,Mekonnen Gebremedhin,ETH,3:51.59,,6,Oslo,Jun 11
16,Ilham Tanui Özbilen,TUR,3:51.71,,7,Oslo,Jun 11
17,Will Leer,USA,3:51.82,,1,Dublin,Jul 11
18,Vincent Kibet,KEN,3:52.15,,3,Birmingham,Aug 24
19,Taoufik Makhloufi,ALG,3:52.16,,11r2,"Eugene, OR",May 31
20,Leonel Manzano,USA,3:52.41,,1r1,"Eugene, OR",May 31
21,Patrick Casey,USA,3:52.62,,2,Dublin,Jul 11
22,Jordan McNamara,USA,3:52.89,,2r1,"Eugene, OR",May 31
23,Evan Jager,USA,3:53.33,,3r1,"Eugene, OR",May 31
24,Cory Leslie,USA,3:53.44,,3,Dublin,Jul 11
25,Garrett Heath,USA,3:53.61,,2,"Saline, MI",Aug 10
