rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Steve Cram,GBR,3.48.31,,1,Oslo,Jul 05
2,Steve Scott,USA,3.48.73,,2,Oslo,Jul 05
3,Jim Spivey,USA,3.49.80,,3,Oslo,Jul 05
4,Said Aouita,MAR,3.50.33,,1,Berlin,Aug 15
5,Jose Manuel Abascal,ESP,3.50.54,,2,Rome,Sep 10
6,Jose Luis Gonzalez,ESP,3.50.59,,2,Berlin,Aug 15
7,John Walker,NZL,3.50.93,,3,Rome,Sep 10
8,Frank O'Mara,IRL,3.51.06,,4,Rome,Sep 10
9,Johan Fourie,RSA,3.52.14,,1,Port Elizabeth,Apr 21
10,Steve Ovett,GBR,3.52.99,,1,Cork,Jul 08
10,Mark Rowland,GBR,3.52.99,,7,Rome,Sep 10
12,Sydney Maree,USA,3.53.29,,1,Villanova,Jun 08
13,Marcus O'Sullivan,IRL,3.53.55,,2,Cork,Jul 08
14,Bob Harrison,GBR,3.53.85,,4,Nice,Jul 15
15,Pascal Thiebaut,FRA,3.54.06,,5,Nice,Jul 15
16,Klaus-Peter Nabein,FRG,3.54.11,,5,Lausanne,Sep 02
17,Peter Elliott,GBR,3.54.22,,2,Gateshead,Jun 27
18,Neil Horsfield,GBR,3.54.39,,4,Cork,Jul 08
19,John Gladwin,GBR,3.54.52,,3,London,Sep 12
20,Gerry O´Reilly,IRL,3.54.63,,2,Villanova,Jun 08
21,Tom Moloney,IRL,3.54.68,,5,Cork,Jul 08
22,Jeff Atkinson,USA,3.55.16,,4,London,Jul 11
23,Johnny Kroon,SWE,3.55.17,,5,Berlin,Aug 15
24,Dub Myers,USA,3.55.31,,1,Eugene,May 17
25,Andreas Busse,GDR,3.55.63,,6,Berlin,Aug 15
