rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Herbert Workman,GBR,4.19.0,,1,,
2,Francis Cockshott,GBR,4.21.4,,1,Huddersfield,Jul 06
3,Jack Paterson,GBR,4.25.0,,1,Glasgow,Jun 29
4,Henry Gregson,GBR,4.26.0,,1,Cambridge,Mar 14
5,Alexander Grant,USA,4.26.4,,1,Buffalo,Jun 15
5,Joseph Cormack,GBR,4.26.4,e,3hc,London,Jul 27
7,Richard Sandford,USA,4.26.6,e,2,Buffalo,Jun 15
7,John J. Cawthra,GBR,4.26.6,*,,,
9,Henri Deloge,FRA,4.27.0,,1,Paris,Jun 16
9,Alfred Shrubb,GBR,4.27.0,e,2,Huddersfield,Jul 6
11,Henry Hawtrey,GBR,4.27.8,e,4,Huddersfield,Jul 06
12,Arthur Blake Manning,GBR,4.28.0,e,5,Huddersfield,Jul 06
13,William F. Simpson,NZL,4.29.0,,1,Auckland,Dec 20
14,H.B. Clark,USA,4.29.4,,1,New Haven,May 11
15,A.O. Berry,USA,4.29.6,,1,Buffalo,Jun 04
16,Joseph Binks,GBR,4.30.0,e,6,Huddersfield,Jul 06
17,H.S. Knowles,USA,4.31.4,e,3,New York,Sep 25
18,Roy R. Service,USA,4.32.5,*,1,Berkeley,Mar 30
19,Joseph Deakin,GBR,4.33.0,,1,Dublin,May 27
20,Harry E. Spalding,USA,4.33.4,*e,1hcp,Bayonne/NJ,May 30
21,Frank M Kanahy,USA,4.33.6,*e,1hcp,Buffalo,Jun 13
21,Albert E. Barker,GBR,4.33.6,,1,,
23,James E. Finnegan,IRL,4.33.8,,1,Cork,Jul 25
24,Michael Hynan,IRL,4.34.4,e,2,Cork,Jul 25
25,C.B. Marshall,USA,4.35.6,,1,Williamsbridge,May 18
