rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Arthur Saxon D. Smith,GBR,4.17.0,,1,Syracuse,May 07
2,Henry Gregson,GBR,4.20.0,,1,London,Mar 26
3,B. Gallagher,USA,4.20.4,*,1,Saint Louis,Jul 30
4,Alfred Shrubb,GBR,4.22.0,,1,Rochdale,Jul 02
5,John McGough,GBR,4.22.4,e,2,Rochdale,Jul 02
6,Charles Henderson-Hamilton,GBR,4.23.0,e,2,London,Mar 26
7,George Butterfield,GBR,4.23.8,e,3,Rochdale,Jul 02
8,David Munson,USA,4.25.6,,1,Philadelphia,May 28
9,Charles B. Alcott,USA,4.26.2,,1,Boston,May 21
10,Arthur Russell,GBR,4.26.6,,1,Walsall,Aug 20
10,Harvey Cohn,USA,4.26.6,,1,New York,Aug 20
12,David C. Chapin,USA,4.29.0,,1,Princeton,May 21
13,Wade,USA,4.30.0,*,1,,
14,Harvey Sutton,AUS,4.30.8,,1,Melbourne,Jan 30
15,R.E. Williams,USA,4.31.4,*,1,New Haven,May 07
16,Gregory Wheatley,AUS,4.31.5,e,2,Melbourne,Jan 30
17,William Pollock,NZL,4.31.8,e,3,Melbourne,Jan 30
18,George V. Bonhag,USA,4.32.2,e,1hcp,New York,Sep 10
19,Dave Smith,AUS,4.32.4,,1hcp,Oamaru,Jan 03
20,John James Daly,IRL,4.33.0,*e,1hcp,Saint Louis,Aug 31
21,James E. Finnegan,IRL,4.33.8,,1,Dublin,May 23
22,Michael Hynan,IRL,4.34.5,e,2,Dublin,May 23
23,Charles A. Hefferon,RSA,4.34.6,,1,,
24,W. Hall,USA,4.34.8,,1hcp,St.Louis,Jun 02
25,William H. Sleeper,USA,4.35.0,,1,Des Moines,May 28
1,Melvin W. Sheppard,USA,4.34.2,iy,1,New York,Feb 27
2,Perry,USA,4.28.8,iye,3,Ann Arbor,Mar 26
2,Nelson A. Kellogg,USA,4.28.8,iye,2,Ann Arbor,Mar 26
4,Warren E. Schutt,USA,4.28.0,iy,1,Ann Arbor,Mar 26
