rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Hicham El Guerrouj,MAR,3.43.12,,1,Rome,Jul 07
2,Noah Ngeny,KEN,3.43.40,,2,Rome,Jul 07
3,Laban Rotich,KEN,3.50.79,,2,London,Aug 07
4,Rui Silva,POR,3.50.91,,3,Rome,Jul 07
5,Andress Diaz,ESP,3.51.15,,4,Rome,Jul 07
6,Adil El Kaouch,MAR,3.51.62,,3,London,Aug 07
7,Ali Saidi-Sief,ALG,3.51.90,,6,Rome,Jul 07
8,Sammy Mutai,KEN,3.52.19,,4,London,Aug 07
9,Vyacheslav Shabunin,RUS,3.52.23,,8,Rome,Jul 07
10,Haile Gebrselassie,ETH,3.52.39,,1,Gateshead,Jun 27
11,Salah Hissou,MAR,3.52.54,,5,London,Aug 07
12,Mohammed Amyn,MAR,3.52.66,,8,Rome,Jul 07
13,Giuseppe D'Urso,ITA,3.52.72,,9,Rome,Jul 07
14,John Mayock,GBR,3.52.79,,10,Rome,Jul 07
15,Kevin Sullivan,CAN,3.52.96,,11,Rome,Jul 07
16,Frederick Cheruiyot,KEN,3.52.99,,12,Rome,Jul 07
17,Lelei David Kipkoech,KEN,3.53.14,,13,Rome,Jul 07
18,William Tanui,KEN,3.53.36,,6,London,Aug 07
19,Youssef Baba,MAR,3.53.64,,15,Rome,Jul 07
20,Adam Goucher,USA,3.54.17,,3,Eugene,May 30
21,Karl Paranya,USA,3.54.83,,5,Eugene,May 30
22,Steve Holman,USA,3.54.86,,8,London,Aug 07
23,Martin Keino,KEN,3.54.93,,6,Eugene,May 30
24,Matt Holthaus,USA,3.54.96,,7,Eugene,May 30
25,Julius Achon,UGA,3.55.38,,2,Uniondale,Jun 06
