rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Maksim Tarasov,RUS,6.05,,1,Athens,Jun 16
2,Jeff Hartwig,USA,6.02,,1,Eugene,Jun 27
3,Tim Lobinger,GER,6.00,,1,Oslo,Jun 30
4,Jean Galfione,FRA,5.98,,1,Amiens,Jul 23
5,Dmitriy Markov,BLR,5.95,,3,Athens,Jun 16
6,Romain Mesnil,FRA,5.93,,1,Göteborg,Aug 1
7,Michael Stolle,GER,5.91,,1,Nürnberg,Jun 13
8,Danny Ecker,GER,5.90,,3,Oslo,Jun 30
8,Viktor Chistyakov,URS,5.90,,1,Salamanca,Jul 15
10,Lawrence Johnson,USA,5.85,,1,Knoxville,Apr 10
10,Andrej Tivontchik,GER,5.85,,4,Berlin,Sep 7
12,Aleksandr Averbukh,ISR,5.81,,1,Tel Aviv,Aug 01
13,Jacob Davis,USA,5.80,,1,Austin,Apr 17
13,Igor Potapovich,KAZ,5.80,,2,Hengelo,May 30
13,Nick Hysong,USA,5.80,sq,1,Santa Barbara,Jun 20
13,Vadim Strogalyov,RUS,5.80,,4,Rome,Jul 07
13,Lars Börgeling,GER,5.80,,2,Göteborg,Aug 01
18,Okkert Britts,RSA,5.75,A,1,Potchefstroom,Feb 05
18,Grigoriy Yegorov,KAZ,5.75,,4,Nice,Jul 17
20,Patrik Kristiansson,SWE,5.71,,1,Lahti,Jun 06
20,Montxu Miranda,ESP,5.71,,1,San Sebastián,Jun 06
22,Russ Buller,USA,5.70,,1,El Paso,Apr 10
22,Chad Harting,USA,5.70,,1,"Jonesboro, AR",Apr 10
22,Scott Slover,USA,5.70,,1,Stanford,May 15
22,Alain Andji,FRA,5.70,,1,Pierre-Bénite,Jun 11
22,Maurilio Mariani,ITA,5.70,,2,Padova,Jun 26
22,Pat Manson,USA,5.70,,3,Lausanne,Jul 02
22,José Manuel Arcos,ESP,5.70,,4,Lausanne,Jul 02
22,Pavel Burlachenko,RUS,5.70,,1,Moscow,Aug 06
1,Jean Galfione,FRA,6.00,i,1,Maebashi,Mar 06
2,Danny Ecker,GER,5.90,i,1,Karlsruhe,Feb 20
3,Andrej Tivontchik,GER,5.85,i,2,Karlsruhe,Feb 20
3,Nick Hysong,USA,5.85,i,2,Atlanta,Feb 27
3,Jacob Davis,USA,5.85,i,1,Indianapolis,Mar 06
6,José Manuel Arcos,ESP,5.80,i,1,Zaragoza,Feb 27
