rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Sergey Bubka,URS,6.06,,1,Nizza,Jul 10
2,Rodion Gataullin,URS,5.95,,1,Berlin,Aug 26
3,Miroslaw Chmara,POL,5.90,,1,Villeuneve d´Ascq,Jun 27
4,Kory Tarpenning,USA,5.89,,1,Indianapolis,Jul 21
5,Earl Bell,USA,5.87,,1,Jonesboro,May 14
6,Vasiliy Bubka,URS,5.86,,1,Tsheljabinsk,Jul 16
7,Grigoriy Yegorov,URS,5.85,,1,Tallinn,Jul 5
8,Mike Tully,USA,5.84,,1,Irvine,May 1
9,Philippe Collet,FRA,5.80,,2,Lausanne,Jun 24
10,Greg Duplantis,USA,5.79,,1,Tulsa,Jun 29
11,Tim Bright,USA,5.75,,1,Hamamatsu,May 08
12,Billy Olson,USA,5.72,,1,Abilene,May 12
13,Joe Dial,USA,5.71,,1,Sao Paulo,May 22
13,Atanas Tarev,BUL,5.71,,1,Bern,Jun 22
15,Doug Fraley,USA,5.70,,1,Walnut,Apr 24
15,Vadim Kodentsev,URS,5.70,,1,Sochi,May 19
15,Marian Kolasa,POL,5.70,,2,Warsaw,Jun 19
15,Philippe D'Encausse,FRA,5.70,,3,Villeneuve d'Ascq,Jun 27
15,Aleksandr Obizhayev,URS,5.70,,1,Pärnu,Jul 13
15,Vladimir Polyakov,URS,5.70,,1,Dnepropetrovsk,Jul 16
15,Pierre Quinon,FRA,5.70,,1,La Teste,Aug 06
15,Yevgeniy Bondarenko,URS,5.70,,1,Kiev,Aug 15
23,Scott Shaffer,USA,5.67,,2,Jonesboro AR,May 14
23,Asko Peltoniemi,FIN,5.67,,1,Nokia,Aug 10
25,Valeriy Bukreyev,URS,5.66,,2,Odessa Ukr,Aug 20
1,Thierry Vigneron,FRA,5.81,i,1,New York,Feb 05
2,Philippe Collet,FRA,5.80,i,2,Grenoble,Mar 12
