rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Aubrey Dooley,USA,4.70,,1=,Norman,May 19
1,Jim Graham,USA,4.70,,1=,Norman,May 19
1,Donald Bragg,USA,4.70,,1,Albuquerque,Aug 1
4,John D. Martin,USA,4.66,,3,Norman,May 19
4,Robert Gutowski,USA,4.66,,1,Compton,Jun 5
6,Ron Morris,USA,4.65,,2,Boulder,Jun 20
6,Mel Schwarz,USA,4.65,,4,Boulder,Jun 20
8,Vladimir Bulatov,URS,4.64,,2,Philadelphia,Jul 18
9,Janis Krasovskis,URS,4.58,,1,Jalta,Oct 3
10,Joe Rose,USA,4.57,,1,Tempe,May 23
10,George Mattos,USA,4.57,,3=,Modesto,May 30
10,Gerhard Jeitner,GDR,4.57,,1,Leipzig,Oct 10
13,Igor Garin,URS,4.55,,1,Odessa,May 24
14,Georgios Roubanis,GRE,4.53,,1,Los Angeles,May 02
15,Jim Johnston,USA,4.52,,2=,Lincoln,Jun 13
15,Eeles Landström,FIN,4.52,,2,Göteborg,Jul 02
17,Sergey Belyayev,URS,4.50,,2,Nalchik,May 02
17,Vitaliy Chernobay,URS,4.50,,1,Lvov,May 30
17,Igor Petrenko,URS,4.50,,1,Moscow,Aug 12
17,Khiristo Khristov,BUL,4.50,,2,Bucharest,Sep 21
17,Tsai Yi-Shu,CHN,4.50,,1,Canton,Nov 28
22,Jim Brewer,USA,4.49,,1=,Seattle,May 23
23,Bill Logan,USA,4.48,,2,Los Angeles,May 02
23,Jerry Welbourn,USA,4.48,,1,Dayton,Jun 05
25,Hendrik Kruger,RSA,4.47,,1,Paarl,Dec 26
1,Donald Bragg,USA,4.81,i,1,Philadelphia,Feb 13
2,Robert Gutowski,USA,4.69,i,1,"Washington, DC",Jan 24
