rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Renaud Lavillenie,FRA,6.05,,1,"Eugene, OR",May 30
2,Raphael Marcel Holzdeppe,GER,5.94,,1,Nürnberg,Jul 25
3,Shawnacy Barber,CAN,5.93,,1,London,Jul 26
4,Braz Thiago da Silva,BRA,5.92,,2,Baku,Jul 25
5,Konstadínos Filippídis,GRE,5.91,,2,Paris,Jun 24
6,Pawel Wojciechowski,POL,5.84,,1,Lausanne,Jul 04
7,Sam Kendricks,USA,5.82,,1,"Des Moines, IA",Jul 09
7,Piotr Lisek,POL,5.82,,1,Baku,Apr 25
7,Michal Balner,CZE,5.82,,3,Baku,Jun 24
10,Kévin Ménaldo,FRA,5.81,,4,Paris,Jun 24
10,Augusto de Oliveira,BRA,5.81,,4,London,Jul 04
12,Jacob Blankenship,USA,5.80,,3,Austin,Jul 25
12,Carlo Paech,GER,5.80,,3,Zweibrücken,Mar 28
14,Jan Kudlicka,CZE,5.75,,1,Iráklio,Jun 14
14,Germán Chiaraviglio,ARG,5.75,,2,Toronto,Jun 21
16,Brad Walker,USA,5.72,,2,Monaco,Jul 21
16,Mike Arnold,USA,5.72,,5,"Pueblo, CO",Jul 17
18,Aleksandr Gripich,RUS,5.71,,1,Roma,Sep 05
19,Valentin Lavillenie,FRA,5.70,,3,"Eugene, OR",Jun 04
19,Robert Sobera,POL,5.70,,4,Zary,May 30
19,Tobias Scherbarth,GER,5.70,,3,Madrid,Jun 07
19,Jack Whitt,USA,5.70,,1,Ciudad de México,Jul 11
19,Robert Renner,SLO,5.70,,1,Beijing,Aug 02
19,Ivan Gertlein,RUS,5.70,,1q2,Beijing,Aug 22
19,Ivan Horvat,CRO,5.70,,6q1,Beijing,Aug 22
19,Seito Yamamoto,JPN,5.70,,9q1,Gifu,Aug 22
